sample_id,area,longitude,latitude,is_top200,temperature,rainfall,label,elevation,distance_to_nearest_settlement_km,nearest_settlement_name
1571,0.011709279,73.48314685,35.8055808,FALSE,1.01,0.65,0,4265,18.81254496,Tangir
1572,0.006187205,73.48340362,35.80818621,FALSE,1.01,0.65,0,4257,19.10261842,Tangir
1573,0.042425862,73.46662954,35.81583876,FALSE,1.01,0.65,0,4221,19.7984106,Tangir
1574,0.025238118,73.46535678,35.81083641,FALSE,1.01,0.65,0,4234,19.23652275,Tangir
1575,0.02532962,73.46104037,35.81584738,FALSE,1.01,0.65,0,4190,19.77590773,Tangir
1576,0.006556933,73.48158171,35.82451176,FALSE,1.01,0.65,0,4193,20.88091755,Tangir
1577,0.011598029,73.48102804,35.82835046,FALSE,1.01,0.65,0,4127,21.29883448,Tangir
1578,0.024020911,73.46965347,35.83171315,FALSE,1.01,0.65,0,4165,21.57727309,Tangir
1579,0.009031049,73.45090382,35.84477624,FALSE,1.01,0.65,0,4020,22.98270046,Tangir
1580,0.027875925,73.48051766,35.83175184,FALSE,1.01,0.65,0,4128,21.6693282,Tangir
1581,0.041781238,73.48434187,35.82669863,FALSE,1.01,0.65,0,4134,21.15351555,Tangir
1582,0.039705066,73.47488493,35.830903,FALSE,1.01,0.65,0,4168,21.52430658,Tangir
1583,0.009469586,73.45762493,35.83873135,FALSE,1.01,0.65,0,4115,22.31210584,Tangir
1584,0.008835459,73.54084968,35.8435076,FALSE,1.01,0.65,0,3991,21.33157069,Darel
1585,0.016396308,73.52825871,35.84558463,FALSE,1.01,0.65,0,4024,21.94184971,Darel
1586,0.011776145,73.5091504,35.87349509,FALSE,1.01,0.65,0,4287,25.46545716,Darel
1587,0.038505272,73.49237232,35.86076482,FALSE,1.01,0.65,0,4302,24.81701528,Darel
1588,0.026322701,73.48629813,35.87675621,FALSE,1.01,0.65,0,4476,26.0528932,Hamaran
1589,0.049057552,73.48032865,35.87488783,FALSE,1.01,0.65,0,4390,25.99035111,Hamaran
1590,0.052167557,73.47059109,35.88471925,FALSE,1.01,0.65,0,4393,24.62115143,Hamaran
1591,0.014038769,73.51395262,35.88151092,FALSE,1.01,0.65,0,4206,26.13214041,Darel
1592,0.009818397,73.51010076,35.88214968,FALSE,1.01,0.65,0,4224,26.3245455,Darel
1593,0.0109668,73.49773981,35.88768948,FALSE,1.01,0.65,0,4299,25.50571455,Hamaran
1594,0.012199734,73.50283914,35.89025889,FALSE,1.01,0.65,0,4315,25.50594016,Hamaran
1595,0.011083219,73.50293305,35.88235987,FALSE,1.01,0.65,0,4344,26.25530285,Hamaran
1596,0.181979608,73.56801907,35.90449693,TRUE,1.01,0.65,0,4114,27.32541512,Darel
1597,0.033780538,73.55665992,35.9057986,FALSE,1.01,0.65,0,4305,27.12094596,Hamaran
1598,0.044608214,73.55155596,35.90436473,FALSE,1.01,0.65,0,4355,26.92662085,Hamaran
1599,0.013925461,73.55033034,35.88604464,FALSE,1.01,0.65,0,4360,25.63415809,Darel
1600,0.023589643,73.54487235,35.89048299,FALSE,1.01,0.65,0,4163,26.23272379,Darel
1601,0.045196582,73.53910039,35.89082739,FALSE,1.01,0.65,0,4141,26.40473833,Darel
1602,0.072414108,73.58005573,35.92057043,FALSE,1.01,0.65,0,4308,27.49177462,Hamaran
1603,0.01248975,73.62082673,35.91844116,FALSE,1.01,0.65,0,4254,28.50823989,Darel
1604,0.014830916,73.58518602,35.9133771,FALSE,1.01,0.65,0,4172,28.09664496,Darel
1605,0.03284677,73.54476759,35.92765072,FALSE,1.01,0.65,0,4276,24.63139228,Hamaran
1606,0.048809474,73.54267148,35.91764861,FALSE,1.01,0.65,0,4409,25.29805307,Hamaran
1607,0.008949959,73.54452705,35.92094629,FALSE,1.01,0.65,0,4372,25.1472787,Hamaran
1608,0.011605235,73.40480894,35.94225114,FALSE,-2.53,0.76,0,4399,16.46422512,Hamaran
1609,0.010101031,73.40887753,35.94466038,FALSE,-2.53,0.76,0,4374,16.3230761,Hamaran
1610,0.008531818,73.41975591,35.94642239,FALSE,-2.53,0.76,0,4228,16.48314527,Hamaran
1611,0.015302722,73.47200276,35.92787352,FALSE,1.01,0.65,0,4284,20.48640676,Hamaran
1612,0.078865157,73.47921636,35.92424082,FALSE,1.01,0.65,0,4395,21.17733992,Hamaran
1613,0.073258074,73.48000127,35.91235943,FALSE,1.01,0.65,0,4416,22.33180449,Hamaran
1614,0.030227514,73.49646371,35.90733552,FALSE,1.01,0.65,0,4240,23.60212934,Hamaran
1615,0.006859276,73.49899137,35.89629254,FALSE,1.01,0.65,0,4301,24.75397384,Hamaran
1616,0.008812041,73.46707368,35.9110922,FALSE,1.01,0.65,0,4268,21.87029961,Hamaran
1617,0.025370224,73.47119598,35.9093336,FALSE,1.01,0.65,0,4317,22.22120973,Hamaran
1618,0.098617224,73.470375,35.90279641,FALSE,1.01,0.65,0,4289,22.82301784,Hamaran
1619,0.015106115,73.54690368,35.87475275,FALSE,1.01,0.65,0,4261,24.49494729,Darel
1620,0.003147945,73.55422989,35.87290119,FALSE,1.01,0.65,0,4379,24.13104708,Darel
1621,0.008164931,73.37557827,35.93877061,FALSE,-2.53,0.76,0,4370,16.26400224,Hamaran
1622,0.011674487,73.38432103,35.93396101,FALSE,-2.53,0.76,0,4291,16.91816225,Hamaran
1623,0.036551896,73.39233575,35.93437366,FALSE,-2.53,0.76,0,4248,17.01856363,Hamaran
1624,0.017445393,73.37560661,35.94870068,FALSE,-2.53,0.76,0,4416,15.17182014,Hamaran
1625,0.01450391,73.37839629,35.95684438,FALSE,-2.53,0.76,0,4350,14.31930045,Hamaran
1626,0.128803003,73.37088398,35.9178616,TRUE,-2.53,0.76,0,4500,18.52204838,Hamaran
1627,0.045477713,73.37961624,35.91161051,FALSE,-2.53,0.76,0,4352,19.30534749,Hamaran
1628,0.003238422,73.37541583,35.89979983,FALSE,-2.53,0.76,0,4466,20.56217096,Hamaran
1629,0.004808774,73.38364615,35.89955027,FALSE,-2.53,0.76,0,4465,20.68412209,Hamaran
1630,0.047131975,73.48076144,35.77677418,FALSE,1.01,0.65,0,4117,15.6130927,Tangir
1631,0.00346731,73.47731089,35.7705887,FALSE,1.01,0.65,0,4331,14.88630134,Tangir
1632,0.003800109,73.47923539,35.76936473,FALSE,1.01,0.65,0,4340,14.77780352,Tangir
1633,0.002492587,73.48192404,35.77123695,FALSE,1.01,0.65,0,4371,15.02281167,Tangir
1634,0.003338123,73.48445183,35.77044017,FALSE,1.01,0.65,0,4377,14.97622816,Tangir
1635,0.006498611,73.48086598,35.76734364,FALSE,1.01,0.65,0,4349,14.57998117,Tangir
1636,0.009983625,73.48268544,35.76681826,FALSE,1.01,0.65,0,4349,14.55111285,Tangir
1637,0.007875638,73.48049883,35.76532364,FALSE,1.01,0.65,0,4345,14.35299902,Tangir
1638,0.12021149,73.50705649,35.78343649,TRUE,1.01,0.65,0,3914,16.7861987,Darel
1639,0.046145002,73.64735141,36.05162268,FALSE,1.01,0.65,0,4499,17.89842302,Gahkuch
1640,0.011883865,73.63053613,36.03030489,FALSE,1.01,0.65,0,4381,20.70200183,Gahkuch
1641,0.010212336,73.5163911,36.01491503,FALSE,1.01,0.65,0,4270,16.77200355,Hamaran
1642,0.016071773,73.53520193,36.00992989,FALSE,1.01,0.65,0,4298,18.53258582,Hamaran
1643,0.247829314,73.55734988,36.01069482,TRUE,1.01,0.65,0,4232,20.30358026,Hamaran
1644,0.002189573,73.61431137,35.99967377,FALSE,1.01,0.65,0,4351,24.32254743,Gahkuch
1645,0.004673998,73.61398128,36.00215339,FALSE,1.01,0.65,0,4371,24.11284903,Gahkuch
1646,0.009389881,73.58609893,35.99460402,FALSE,1.01,0.65,0,4212,23.3975512,Hamaran
1647,0.010556078,73.56494028,36.03733958,FALSE,1.01,0.65,0,4659,19.96805094,Hamaran
1648,0.005568266,73.59477749,36.02535344,FALSE,1.01,0.65,0,4544,22.66487067,Rashon
1649,0.005967302,73.61249778,36.02166999,FALSE,1.01,0.65,0,4333,22.45104816,Gahkuch
1650,0.001548557,73.60032304,36.01743507,FALSE,1.01,0.65,0,4489,23.50691931,Gahkuch
1651,0.005467164,73.60614632,36.02498223,FALSE,1.01,0.65,0,4406,22.52725938,Gahkuch
1652,0.00290184,73.60407228,36.02396984,FALSE,1.01,0.65,0,4406,22.73362935,Gahkuch
1653,0.000841624,73.52026182,36.04007619,FALSE,1.01,0.65,0,4476,16.02594781,Hamaran
1654,0.00317429,73.52171648,36.04225897,FALSE,1.01,0.65,0,4461,16.07938039,Hamaran
1655,0.008112325,73.55578485,36.0688714,FALSE,1.01,0.65,0,4502,17.23669123,Hakis
1656,0.047687063,73.54862716,36.06878656,FALSE,1.01,0.65,0,4365,17.07298819,Hakis
1657,0.027652933,73.55209607,36.06409927,FALSE,1.01,0.65,0,4466,17.65660275,Hakis
1658,0.013439887,73.5192032,36.07210598,FALSE,1.01,0.65,0,4380,15.2331999,Hamaran
1659,0.010388304,73.43237107,36.05109853,FALSE,-2.53,0.76,0,4463,8.214586282,Hamaran
1660,0.004606345,73.45582641,36.05195351,FALSE,1.01,0.65,0,4440,10.11676457,Hamaran
1661,0.002132375,73.44276953,36.10229662,FALSE,1.01,0.65,1,4529,8.564979427,Hamaran
1662,0.012332226,73.4489821,36.10466802,FALSE,1.01,0.65,1,4486,9.171164761,Hamaran
1663,0.022348214,73.54706321,36.04435399,FALSE,1.01,0.65,0,4494,18.2168028,Hamaran
1664,0.013246469,73.55297724,36.04799348,FALSE,1.01,0.65,0,4565,18.64281296,Hamaran
1665,0.048800834,73.52082765,35.95079417,FALSE,1.01,0.65,0,4367,21.29097244,Hamaran
1666,0.019094228,73.58915364,35.9305453,FALSE,1.01,0.65,0,4152,27.4090488,Hamaran
1667,0.009754842,73.58351669,35.93055343,FALSE,1.01,0.65,0,4255,27.01285408,Hamaran
1668,0.025049406,73.57765852,35.92882371,FALSE,1.01,0.65,0,4346,26.72930593,Hamaran
1669,0.053367339,73.58328698,35.94948855,FALSE,1.01,0.65,0,4207,25.71951031,Hamaran
1670,0.039084794,73.58276707,35.95553808,FALSE,1.01,0.65,0,4112,25.29608888,Hamaran
1671,0.011372569,73.54424473,35.73506886,FALSE,6.1,1.01,0,3855,10.47910541,Darel
1672,0.023366637,73.40078468,35.92324718,FALSE,-2.53,0.76,0,4119,18.39968293,Hamaran
1673,0.204127198,73.39702235,35.96226173,TRUE,-2.53,0.76,0,4342,14.13138083,Hamaran
1674,0.020508107,73.38522589,35.97007218,FALSE,-2.53,0.76,0,4354,13.00859215,Hamaran
1675,0.013380194,73.42688413,35.97405888,FALSE,-2.53,0.76,0,4384,13.99263363,Hamaran
1676,0.013056899,73.43362639,35.96379037,FALSE,-2.53,0.76,0,4335,15.28525489,Hamaran
1677,0.005969562,73.44713358,35.96112065,FALSE,1.01,0.65,0,4344,16.16542208,Hamaran
1678,0.001636092,73.44552151,35.96012756,FALSE,1.01,0.65,0,4349,16.18139863,Hamaran
1679,0.00134628,73.44419613,35.96732095,FALSE,1.01,0.65,0,4267,15.44279945,Hamaran
1680,0.019711484,73.39025861,35.9769716,FALSE,-2.53,0.76,0,4229,12.38909172,Hamaran
1681,0.002717394,73.38692894,35.97529444,FALSE,-2.53,0.76,0,4263,12.48537761,Hamaran
1682,0.001378731,73.5049435,36.07305101,FALSE,1.01,0.65,0,4543,13.94730454,Hamaran
1683,0.214031449,73.26530645,35.65272554,TRUE,4.27,1.28,0,3680,16.96167026,Banda-i-Sazin
1684,0.005674495,73.26851307,35.65044739,FALSE,4.27,1.28,0,3673,16.64646983,Banda-i-Sazin
1685,0.278113338,73.25536214,35.73827051,TRUE,4.27,1.28,0,4014,21.08875204,Tangir
1686,0.010707722,73.25064742,35.74872233,FALSE,4.27,1.28,0,3956,22.07630446,Tangir
1687,0.067604378,73.25640395,35.74693938,FALSE,4.27,1.28,0,3817,21.5346871,Tangir
1688,0.144087817,73.2972139,35.81709046,TRUE,-2.53,0.76,0,2981,24.4031227,Tangir
1689,0.027788698,73.25910453,35.83230578,FALSE,-2.53,0.76,0,3806,27.83247498,Tangir
1690,0.015159336,73.27982497,35.85679623,FALSE,-2.53,0.76,0,4357,26.00459316,Hamaran
1691,0.076625362,73.29950427,35.85961223,FALSE,-2.53,0.76,0,4114,25.32223787,Hamaran
1692,0.047118991,73.28805773,35.86090655,FALSE,-2.53,0.76,0,4147,25.38788635,Hamaran
1693,0.038995449,73.28118541,35.86313291,FALSE,-2.53,0.76,0,4208,25.29139852,Hamaran
1694,0.056022632,73.27492451,35.86349923,FALSE,-2.53,0.76,0,4254,25.39654805,Hamaran
1695,0.01930207,73.26417816,35.86583475,FALSE,-2.53,0.76,0,4427,25.42424519,Hamaran
1696,0.04156199,73.27267745,35.87803839,FALSE,-2.53,0.76,0,4265,23.90062424,Hamaran
1697,0.011147972,73.28765678,35.879352,FALSE,-2.53,0.76,0,3902,23.40026635,Hamaran
1698,0.001828229,73.28154204,35.87840081,FALSE,-2.53,0.76,0,4001,23.64092584,Hamaran
1699,0.061786673,73.35627903,35.91561852,FALSE,-2.53,0.76,0,4435,18.6864039,Hamaran
1700,0.114315263,73.34211392,35.92498129,FALSE,-2.53,0.76,0,4398,17.65291804,Hamaran
1701,0.012481936,73.34062304,35.92963988,FALSE,-2.53,0.76,0,4506,17.14165514,Hamaran
1702,0.038047436,73.34413834,35.93221594,FALSE,-2.53,0.76,0,4507,16.84222043,Hamaran
1703,0.018496891,73.33183089,35.93358414,FALSE,-2.53,0.76,0,4461,16.763467,Hamaran
1704,0.015231488,73.3548479,35.94110344,FALSE,-2.53,0.76,0,4339,15.85014593,Hamaran
1705,0.024680094,73.34995985,35.94991628,FALSE,-2.53,0.76,0,4346,14.8649491,Hamaran
1706,0.073130156,73.34925776,35.95374482,FALSE,-2.53,0.76,0,4336,14.43950645,Hamaran
1707,0.001600615,73.34118699,35.95096755,FALSE,-2.53,0.76,0,4451,14.7707676,Hamaran
1708,0.001050974,73.34190716,35.95029413,FALSE,-2.53,0.76,0,4453,14.84209957,Hamaran
1709,0.00283108,73.33825284,35.96581671,FALSE,-2.53,0.76,0,4481,13.14158775,Hamaran
1710,0.067319544,73.28974161,35.93441295,FALSE,-2.53,0.76,0,4297,17.46016592,Hamaran
1711,0.072072634,73.29821937,35.9338062,FALSE,-2.53,0.76,0,4176,17.30245204,Hamaran
1712,0.016796267,73.30734487,35.93832335,FALSE,-2.53,0.76,0,4393,16.6095625,Hamaran
1713,0.003131268,73.31012456,35.9430535,FALSE,-2.53,0.76,0,4454,16.04029474,Hamaran
1714,0.371760636,73.29072277,35.94563583,TRUE,-2.53,0.76,0,4228,16.2497299,Hamaran
1715,0.175181905,73.28433442,35.95699101,TRUE,-2.53,0.76,0,4234,15.27712643,Hamaran
1716,0.014642098,73.30465994,35.95107296,FALSE,-2.53,0.76,0,4493,15.29726315,Hamaran
1717,0.021271601,73.31611026,35.95749326,FALSE,-2.53,0.76,0,4621,14.35552221,Hamaran
1718,0.030437174,73.3127892,35.96638076,FALSE,-2.53,0.76,0,4600,13.46354768,Hamaran
1719,0.019173271,73.31982437,35.98997613,FALSE,-2.53,0.76,0,4703,10.76502015,Hamaran
1720,0.002440052,73.31904389,35.98768227,FALSE,-2.53,0.76,0,4686,11.0295592,Hamaran
1721,0.00959608,73.30589183,35.98412732,FALSE,-2.53,0.76,0,4463,11.75948935,Hamaran
1722,0.009982721,73.31140823,35.9805925,FALSE,-2.53,0.76,0,4541,11.975825,Hamaran
1723,0.022905303,73.31359976,35.97882567,FALSE,-2.53,0.76,0,4544,12.10868639,Hamaran
1724,0.015044788,73.31157173,35.9778812,FALSE,-2.53,0.76,0,4538,12.26031745,Hamaran
1725,0.03829353,73.33826231,35.97227775,FALSE,-2.53,0.76,0,4509,12.42566085,Hamaran
1726,0.013686642,73.31560659,35.9461968,FALSE,-2.53,0.76,0,4494,15.59384942,Hamaran
1727,0.035678394,73.31780906,35.94856838,FALSE,-2.53,0.76,0,4487,15.2964822,Hamaran
1728,0.001836523,73.33604123,35.95447637,FALSE,-2.53,0.76,0,4555,14.41499479,Hamaran
1729,0.009784327,73.29173359,35.97028988,FALSE,-2.53,0.76,0,4488,13.65588468,Hamaran
1730,0.019425549,73.29634787,35.97129978,FALSE,-2.53,0.76,0,4519,13.39653815,Hamaran
1731,0.005025122,73.34529517,35.98543583,FALSE,-2.53,0.76,0,4433,10.92458827,Hamaran
1732,0.032149179,73.33878359,35.99582579,FALSE,-2.53,0.76,0,4463,9.814765989,Hamaran
1733,0.104707007,73.31294933,35.98679324,FALSE,-2.53,0.76,0,4581,11.27608953,Hamaran
1734,0.132734966,73.31224659,35.99977097,TRUE,-2.53,0.76,0,4615,9.929341248,Hamaran
1735,0.008873138,73.31061361,36.00236108,FALSE,-2.53,0.76,0,4606,9.712430489,Hamaran
1736,0.055440567,73.30333044,36.00635585,FALSE,-2.53,0.76,0,4481,9.571005387,Hamaran
1737,0.011741477,73.33391572,36.01324068,FALSE,-2.53,0.76,0,4497,7.960985094,Hamaran
1738,0.007245611,73.33566415,36.01317613,FALSE,-2.53,0.76,0,4503,7.940487275,Hamaran
1739,0.094497757,73.32748211,36.02378022,FALSE,-2.53,0.76,0,4553,6.960667546,Hamaran
1740,0.037578156,73.30632396,36.01795977,FALSE,-2.53,0.76,0,4544,8.300669915,Hamaran
1741,0.071967655,73.31588824,36.04264797,FALSE,-2.53,0.76,0,4545,5.504703247,Hamaran
1742,0.005604132,73.33210791,36.02550424,FALSE,-2.53,0.76,0,4516,6.663662936,Hamaran
1743,0.026511366,73.41563294,36.12607492,FALSE,-2.53,0.76,1,4431,7.533910693,Hamaran
1744,0.003294997,73.40713319,36.13235919,FALSE,-2.53,0.76,1,4501,7.447522711,Hamaran
1745,0.004577625,73.38964489,36.13601926,FALSE,-2.53,0.76,1,4472,6.816804267,Hamaran
1746,0.002746041,73.39022284,36.13796011,FALSE,-2.53,0.76,1,4468,7.00334033,Bathi
1747,0.046413532,73.38096854,36.1391807,FALSE,-2.53,0.76,1,4370,6.364923367,Bathi
1748,0.114065816,73.38231419,36.13257253,FALSE,-2.53,0.76,1,4501,6.09394068,Bathi
1749,0.119647112,73.38566799,36.12870026,TRUE,-2.53,0.76,1,4506,5.936900341,Hamaran
1750,0.010608093,73.40488471,36.15809685,FALSE,-2.53,0.76,1,4469,8.496971344,Dodoshot
1751,0.054628967,73.38207196,36.17074822,FALSE,-2.53,0.76,1,4489,7.272279717,Chirmayon and Chartoi
1752,0.002953813,73.38593679,36.17260269,FALSE,-2.53,0.76,1,4462,7.000129503,Chirmayon and Chartoi
1753,0.019235089,73.38901814,36.17540528,FALSE,-2.53,0.76,1,4424,6.646912375,Chirmayon and Chartoi
1754,0.006229173,73.36035482,36.17989639,FALSE,-2.53,0.76,1,4521,7.042967558,Chirmayon and Chartoi
1755,0.031046776,73.35944595,36.18819947,FALSE,-2.53,0.76,1,4398,6.311097296,Chirmayon and Chartoi
1756,0.004632214,72.65478927,36.27029196,FALSE,-3.05,0.57,0,4344,8.706481034,Chapali
1757,0.001210272,72.65647295,36.26795813,FALSE,-3.05,0.57,0,4344,9.006258615,Chapali
1758,0.000440316,72.65053913,36.26868312,FALSE,-3.05,0.57,0,4324,8.653049869,Chevinj
1759,0.019075699,72.77657744,35.53774672,FALSE,0.55,1.36,0,4462,8.882623789,Churat
1760,0.071311606,72.7722504,35.55212881,FALSE,0.55,1.36,0,4303,8.668884791,Churat
1761,0.005717729,72.77149309,35.5552466,FALSE,0.55,1.36,0,4315,8.679098104,Churat
1762,0.015848871,72.78996955,35.5562275,FALSE,0.55,1.36,0,4062,10.3315979,Churat
1763,0.008609084,72.7548797,35.55682182,FALSE,0.55,1.36,0,4423,7.282867272,Churat
1764,0.028338324,72.76903535,35.57550028,FALSE,0.55,1.36,0,4330,7.971147269,Ushu
1765,0.008914174,72.80206296,35.58572901,FALSE,0.55,1.36,0,4228,10.40263872,Ushu
1766,0.011830738,72.82387736,35.58880834,FALSE,4.27,1.28,0,4357,12.26613046,Ushu
1767,0.007578942,72.80799123,35.59370435,FALSE,0.55,1.36,0,4257,10.76180903,Ushu
1768,0.073843999,72.84743159,35.60077423,FALSE,4.27,1.28,0,3974,14.23624662,Ushu
1769,0.024316577,72.81013492,35.60894237,FALSE,0.55,1.36,0,4329,10.84487886,Ushu
1770,0.003257993,72.78820695,35.59625401,FALSE,0.55,1.36,0,4246,8.950806206,Ushu
1771,0.028323592,72.80977377,35.6142226,FALSE,0.55,1.36,0,4501,10.83615594,Ushu
1772,0.010355342,72.83648217,35.61827651,FALSE,4.27,1.28,0,4722,13.27849807,Ushu
1773,0.007477676,72.8069404,35.62501726,FALSE,0.55,1.36,0,4490,10.73101878,Ushu
1774,0.014949329,72.79425262,35.63079428,FALSE,0.55,1.36,0,4245,9.7551041,Ushu
1775,0.003324028,72.79646524,35.62963512,FALSE,0.55,1.36,0,4277,9.915474096,Ushu
1776,0.018177818,72.7941883,35.62907131,FALSE,0.55,1.36,0,4252,9.700580694,Ushu
1777,0.282657994,72.79816642,35.62388842,TRUE,0.55,1.36,0,4266,9.928368191,Ushu
1778,0.010912585,72.83389133,35.64226755,FALSE,4.27,1.28,0,4250,13.55005469,Ushu
1779,0.02392341,72.85929441,35.64541438,FALSE,4.27,1.28,0,4123,15.85356572,Ushu
1780,0.007961173,72.85882693,35.64192999,FALSE,4.27,1.28,0,4148,15.714453,Ushu
1781,0.231290021,72.8272924,35.61268075,TRUE,4.27,1.28,0,4561,12.40767577,Ushu
1782,0.03683691,72.82172136,35.66114701,FALSE,4.27,1.28,0,3921,13.29729403,Ushu
1783,0.006765106,72.811236,35.65314457,FALSE,0.55,1.36,0,4285,12.05760899,Ushu
1784,0.671743611,73.36477585,35.94507597,TRUE,-2.53,0.76,0,4162,15.45808288,Hamaran
1785,0.110123415,73.2737681,35.92554156,FALSE,-2.53,0.76,0,4226,18.87539241,Hamaran
1786,0.004753472,73.2552434,35.91466483,FALSE,-2.53,0.76,0,4418,20.63940495,Hamaran
1787,0.027286726,73.35817782,35.90754175,FALSE,-2.53,0.76,0,4325,19.58958269,Hamaran
1788,0.001955496,73.37357044,35.91553665,FALSE,-2.53,0.76,0,4491,18.80466635,Hamaran
1789,0.018633945,73.2670748,35.89240373,FALSE,-2.53,0.76,0,4297,22.54006913,Hamaran
1790,0.024823468,72.3703854,35.27250797,FALSE,0.55,1.36,0,3980,4.23728273,Band
1791,0.026937992,72.37275735,35.27355718,FALSE,0.55,1.36,0,4011,4.205762122,Band
1792,0.186129712,72.45195909,35.43372769,TRUE,0.55,1.36,0,3185,5.943007417,Gall
1793,0.030258793,72.55576056,36.082918,FALSE,-2.76,0.9,0,3682,8.096514137,Herchin Laspur
1794,0.001424958,73.11480319,35.66768067,FALSE,4.27,1.28,0,4575,22.24105229,Kandia
1795,0.002696216,73.10045292,35.66874577,FALSE,4.27,1.28,0,4380,22.60976317,Kandia
1796,0.003432337,73.20740238,35.84335001,FALSE,-2.53,0.76,0,4425,29.64897058,Hamaran
1797,0.001731927,73.18284037,35.8603514,FALSE,-2.53,0.76,0,4365,29.0400745,Hamaran
1798,0.00376706,73.03627325,35.91428644,FALSE,-2.53,0.76,0,4871,28.39068651,Pingal
1799,0.003059037,73.03945688,35.91140839,FALSE,-2.53,0.76,0,4721,28.63644918,Pingal
1800,0.021302389,73.01586058,35.93584527,FALSE,-2.53,0.76,0,4699,26.46764921,Serbel
1801,0.0104163,73.03143259,35.9996117,FALSE,-2.53,0.76,0,4715,19.27587681,Saleemabad
1802,0.002659299,73.03520417,35.99986468,FALSE,-2.53,0.76,0,4701,19.17002616,Saleemabad
1803,0.004652282,73.14787513,35.90813442,FALSE,-2.53,0.76,0,4319,26.68891452,Hamaran
1804,0.003885764,73.14552586,35.90968503,FALSE,-2.53,0.76,0,4318,26.70833754,Hamaran
1805,0.001011708,73.14380484,35.90987721,FALSE,-2.53,0.76,0,4320,26.79993928,Hamaran
1806,0.001668889,73.14694064,35.91202652,FALSE,-2.53,0.76,0,4422,26.43198968,Hamaran
1807,0.005091957,73.15241924,35.9151602,FALSE,-2.53,0.76,0,4547,25.83937654,Hamaran
1808,0.008451773,73.16435704,35.91054131,FALSE,-2.53,0.76,0,4621,25.49729995,Hamaran
1809,0.003205761,73.16820507,35.93313201,FALSE,-2.53,0.76,0,4575,23.41382656,Hamaran
1810,0.005536327,73.17493857,35.95364208,FALSE,-2.53,0.76,0,4633,21.39053548,Hamaran
1811,0.002769243,73.17236111,35.96530905,FALSE,-2.53,0.76,0,4557,20.71405156,Hamaran
1812,0.00346971,73.1712633,35.96578887,FALSE,-2.53,0.76,0,4558,20.75666157,Hamaran
1813,0.001796162,73.18989688,35.94029339,FALSE,-2.53,0.76,0,4533,21.4957428,Hamaran
1814,0.010999083,73.19156632,35.94001355,FALSE,-2.53,0.76,0,4534,21.41845391,Hamaran
1815,0.009296131,73.24990788,35.95934137,FALSE,-2.53,0.76,0,4510,16.50513786,Hamaran
1816,0.003066812,73.25054441,35.95851584,FALSE,-2.53,0.76,0,4507,16.55098352,Hamaran
1817,0.004326232,73.25791203,35.95963245,FALSE,-2.53,0.76,0,4370,16.09490491,Hamaran
1818,0.000651968,73.25684018,35.96069686,FALSE,-2.53,0.76,0,4375,16.04391264,Hamaran
1819,0.026713243,73.24879954,35.95665122,FALSE,-2.53,0.76,0,4540,16.8103483,Hamaran
1820,0.002587167,73.25889127,35.99229693,FALSE,-2.53,0.76,0,4446,13.06217355,Hamaran
1821,0.009429286,73.21868616,36.04433628,FALSE,-2.53,0.76,1,4674,11.63680659,Bathi
1822,0.005914209,73.19784958,36.03458843,FALSE,-2.53,0.76,1,4557,13.78776869,Bathi
1823,0.003714603,73.19890319,36.07279861,FALSE,-2.53,0.76,1,4544,10.83507809,Thingai
1824,0.007521244,73.07200368,36.10259439,FALSE,-2.53,0.76,0,4356,7.327733693,Saleemabad
1825,0.006984125,73.07923825,36.08824756,FALSE,-2.53,0.76,0,4563,8.717637377,Pingal
1826,0.002247973,73.08752289,36.0817347,FALSE,-2.53,0.76,0,4330,9.209695862,Pingal
1827,0.00398827,73.29815461,36.31911917,FALSE,-2.91,0.48,0,3645,5.209894972,Atkash
1828,0.004123334,73.18241085,36.23581753,FALSE,-2.53,0.76,0,4415,5.725220698,Saralokutu
1829,0.00935009,73.26347875,36.3013186,FALSE,-2.91,0.48,0,4644,8.877310572,Atkash
1830,0.002314353,73.07020141,36.24691379,FALSE,-2.53,0.76,0,4516,7.783335206,Shingalath
1831,0.004637149,73.07221933,36.24578038,FALSE,-2.53,0.76,0,4529,7.780400111,Shingalath
1832,0.004813839,73.07447968,36.24969767,FALSE,-2.53,0.76,0,4348,8.254026191,Shingalath
1833,0.005774098,73.13229407,36.24863805,FALSE,-2.53,0.76,0,4703,8.691865567,Majtulasht
1834,0.002447598,73.145308,36.27328158,FALSE,-2.91,0.48,0,4487,10.68633591,Saralokutu
1835,0.002887178,73.1588148,36.28443096,FALSE,-2.91,0.48,0,4489,11.46129885,Saralokutu
1836,0.002935253,73.17233811,36.2925205,FALSE,-2.91,0.48,0,4587,12.09442589,Saralokutu
1837,0.001500381,73.14308996,36.29495517,FALSE,-2.91,0.48,0,4376,13.00234474,Saralokutu
1838,0.009984685,72.76212771,35.8060593,FALSE,-2.76,0.9,0,4531,23.0084154,Ushu
1839,0.009586301,72.77649296,35.81820773,FALSE,-2.76,0.9,0,4797,24.68539321,Ushu
1840,0.007193974,72.88017481,36.04870024,FALSE,-2.53,0.76,0,4748,11.83565117,Serbel
1841,0.003471878,72.88330061,36.05006858,FALSE,-2.53,0.76,0,4689,11.64890029,Serbel
