area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
0.00626263324749,74.27051762479459,35.03424085972118,False,-0.81,1.73,0
0.00333145059079,74.2621663812852,35.043840060583875,False,-0.81,1.73,0
0.00146065537698,74.27891400079015,35.05153026718913,False,-0.81,1.73,0
0.0072779668173999,74.27883908502376,35.05321690460631,False,-0.81,1.73,0
0.00313097158024,74.29684742933783,35.0591243320606,False,-0.81,1.73,0
0.00202304358326,74.26928217705277,35.062083450332686,False,-0.81,1.73,0
0.00106689629586,74.26995854093829,35.09670216718446,False,-0.81,1.73,0
0.00729119265507,74.2873547100485,35.12268650924511,False,-0.81,1.73,0
0.079399206666,74.37639529711352,35.19729320332397,False,-0.81,1.73,0
0.00302749105177,74.37392753589607,35.012890498779626,False,-0.81,1.73,0
0.00558041530801,74.3769766532801,34.96838022578938,False,-0.81,1.73,0
0.00990452811461,74.34220828212021,34.89789041315494,False,-0.81,1.73,0
0.0083948863174399,74.36179248321965,34.9030273307321,False,-0.81,1.73,0
0.00607309509791,74.30747406765224,34.86712200791548,False,-0.81,1.73,0
0.00259133990396,74.2798046619522,34.862957331414826,False,-0.81,1.73,0
0.000808335128508,74.26098517051213,34.86987802021437,False,-0.81,1.73,0
0.021818262733,74.44343641088842,34.87704870557501,False,-0.81,1.73,0
0.0166622458295,74.44832787565471,34.88010748092699,False,-0.81,1.73,0
0.0018483742354399,74.46815360690361,34.87423050025482,False,-0.81,1.73,0
0.00424091458241,74.4683540425027,34.873356028960835,False,-0.81,1.73,0
0.75496575321,74.52164060371473,34.91927913077993,True,-0.81,1.73,0
0.00563578911059,74.52854645264185,34.91412365964461,False,-0.81,1.73,0
0.0453570927796999,74.54360491130436,34.91449218040949,False,-0.81,1.73,0
0.2172923846,74.52268360827557,34.84895855605866,True,-0.81,1.73,0
0.0141060511533,74.5077308520118,34.88268408330358,False,-0.81,1.73,0
0.0293946111926,74.5786832398316,34.92999291022261,False,-0.81,1.73,0
0.00726654129918,74.58610154509331,34.87835344835635,False,-0.81,1.73,0
0.00107280196192,74.58712868926935,34.87732973129541,False,-0.81,1.73,0
0.0104989892679,74.58627553684494,34.88048022422324,False,-0.81,1.73,0
0.0163524800701,74.60211252402453,34.87199341772839,False,-0.81,1.73,0
0.00906347433148,74.65902658297848,34.87000375582169,False,-0.81,1.73,0
0.111364795017,74.67585274801866,34.83949363383912,False,-0.81,1.73,0
0.0512228557803,74.6958454571135,34.85904898435518,False,-2.4,1.63,0
0.248067301397,74.68016039840022,34.908188622573896,True,-0.81,1.73,0
0.0527927287131999,74.66126359681093,34.89459664725317,False,-0.81,1.73,0
0.0581668048669,74.66334374640651,34.89914625674498,False,-0.81,1.73,0
0.0153146779694,74.66109141947352,34.89794924929064,False,-0.81,1.73,0
0.0400813079162,74.65523659014846,34.90894579619783,False,-0.81,1.73,0
0.00479830074584,74.65700038106216,34.911291802330695,False,-0.81,1.73,0
0.0228702936757,74.67170066913125,34.91750141864879,False,-0.81,1.73,0
0.0702180642092,74.63777549417289,34.91427734615265,False,-0.81,1.73,0
0.00783706698978,74.64149451592624,34.90818399711075,False,-0.81,1.73,0
0.00670233908274,74.66943133373603,34.849683269223824,False,-0.81,1.73,0
0.0026006324779,74.6198586927862,34.88768104439392,False,-0.81,1.73,0
0.0132242560127,74.70387386234599,34.93927690656855,False,-2.4,1.63,0
0.00177999512643,74.69752986322685,34.94427015558999,False,-2.4,1.63,0
0.00240155784286,74.70105045344224,34.9441029819563,False,-2.4,1.63,0
0.037073374352,74.7048195864532,34.94588415293814,False,-2.4,1.63,0
0.00428104448906,74.69266512175066,34.92979535469998,False,-2.4,1.63,0
0.00133798163569,74.70138030015013,34.9338823308073,False,-2.4,1.63,0
0.000720788892774,74.70231030774914,34.9348878162775,False,-2.4,1.63,0
0.0148374034766,74.67969937767992,34.946245618861674,False,-0.81,1.73,0
0.0038653659582,74.6790252571851,34.94555155955144,False,-0.81,1.73,0
0.00297024226907,74.63292619150965,34.95850199252472,False,-0.81,1.73,0
0.0147755807349,74.6243419428521,34.97636219669548,False,-0.81,1.73,0
0.00260553669922,74.62221614782453,34.976189272239786,False,-0.81,1.73,0
0.00237053122761,74.62260571460685,34.975058403032925,False,-0.81,1.73,0
0.00991607505121,74.62626473103226,34.97401623268636,False,-0.81,1.73,0
0.00781457825172,74.57913491659644,34.98624845460749,False,-0.81,1.73,0
0.0070360892532099,74.5681028586266,34.98634911635301,False,-0.81,1.73,0
0.0457582857166,74.72677336369543,34.989208285391435,False,-2.4,1.63,0
0.00864304893396,74.71408814323146,34.96681237465825,False,-2.4,1.63,0
0.00165507543161,74.7190441355984,34.96831927191053,False,-2.4,1.63,0
0.0027164934642899,74.71860977438553,34.966643789444696,False,-2.4,1.63,0
0.0339980725562,74.58905735903525,35.007188978443764,False,-0.81,1.73,0
0.0060868817435399,74.57130681389674,35.00818822361105,False,-0.81,1.73,0
0.00892987193442,74.64284011426204,35.0332601711103,False,-0.81,1.73,0
0.00960998852459,74.55165715879674,35.0215199216414,False,-0.81,1.73,0
0.00712461955491,74.44605282793735,35.06650357158595,False,-0.81,1.73,0
0.0016589273379,74.49545930357257,35.05536548223117,False,-0.81,1.73,0
0.00149060980192,74.49389570756323,35.05745938131381,False,-0.81,1.73,0
0.0043578772515399,74.70881433977445,35.09839139913544,False,-2.4,1.63,0
0.0024395797381299,74.68531016402389,35.05151910041043,False,-0.81,1.73,0
0.00222534851796,74.68580172918996,35.05200085098481,False,-0.81,1.73,0
0.01170304466,74.63480063021599,35.04426148886739,False,-0.81,1.73,0
0.0454146694068,74.56548826734391,35.16665434068137,False,-0.81,1.73,0
0.0076818126214,74.51519234951739,35.14988651707085,False,-0.81,1.73,0
0.0815931709324,74.61605260914244,35.19271715627838,False,-0.81,1.73,0
0.144879732712,74.78566510552179,35.330114292904355,True,1.52,1.06,0
0.00260265930573,74.77453727222321,35.33271170213755,False,1.52,1.06,0
0.00247568766696,74.77247274147362,35.33907494194686,False,1.52,1.06,0
0.00767564053726,74.75345620266165,35.323186451117024,False,1.52,1.06,0
0.00316576994279,74.75961411805528,35.33208302138564,False,1.52,1.06,0
0.16699831915,74.67515643697558,35.39954039875029,True,5.99,1.02,0
0.0160889301008,74.66847493339117,35.41212792132046,False,5.99,1.02,0
0.00498695918265,74.05230680046637,34.833896513388126,False,0.22,1.74,0
0.000854493736199,74.04752147070343,34.86540497516846,False,0.22,1.74,0
0.0590218204186,74.05034248956082,34.86573070325138,False,0.22,1.74,0
0.0033725023676,74.09311956644378,34.83634006885653,False,-0.81,1.73,0
0.000671564997191,74.09156808996067,34.8371670079454,False,-0.81,1.73,0
0.000522017241914,74.11346041438986,34.863563567207194,False,-0.81,1.73,0
0.00341823188282,74.09757708503044,34.86017989211869,False,-0.81,1.73,0
0.00569943088232,74.10550666597497,34.98459102699723,False,-0.81,1.73,0
0.0392187840601,74.17846435268947,35.093510664668386,False,-0.81,1.73,0
0.00055699062002,74.18272624510165,35.084978218843645,False,-0.81,1.73,0
0.0008838824305959,74.17987832261544,35.08635132427845,False,-0.81,1.73,0
0.0036674379646,74.20178219256017,35.072650821268255,False,-0.81,1.73,0
0.0465226344881,74.17746350229594,35.07418680124383,False,-0.81,1.73,0
0.00605363634918,74.17690055954841,35.0839010371839,False,-0.81,1.73,0
0.0179316919635999,74.14545525944797,34.86060713878412,False,-0.81,1.73,0
0.00432763261204,74.24018038870513,35.027854935978915,False,-0.81,1.73,0
0.000968106901055,74.23841107333371,35.028423314715006,False,-0.81,1.73,0
0.000670543839953,74.23629908805988,35.15572917278765,False,-0.81,1.73,0
0.0075876488649599,74.23570024009048,35.15530163779668,False,-0.81,1.73,0
0.00333456812754,74.23666470521935,35.16099571954442,False,-0.81,1.73,0
0.00412643089986,74.23537187291087,35.17349235788437,False,-0.81,1.73,0
0.000831676979862,74.23499267207431,35.17281797633957,False,-0.81,1.73,0
0.00833224449494,74.36086326599643,34.88031995473965,False,-0.81,1.73,0
0.00281390469545,74.37935922588144,35.10961562796533,False,-0.81,1.73,0
0.0041698692201499,74.39931633864548,35.20127643821492,False,-0.81,1.73,0
0.00232476811637,74.39775161241464,35.213386356470934,False,-0.81,1.73,0
0.00228006754005,74.46982972386841,35.27277642262882,False,5.99,1.02,0
0.00122026537634,74.48616708225838,35.26389095517472,False,5.99,1.02,0
0.000956786964398,74.47605463170378,35.271188543032416,False,5.99,1.02,0
0.00213840916024,74.47594081573244,35.271978435221115,False,5.99,1.02,0
0.00177507315882,74.46680745153598,35.270369366666856,False,5.99,1.02,0
0.00167125329453,74.46294945447333,35.27377298041862,False,5.99,1.02,0
0.00231643352225,74.48153043840456,35.2691998095946,False,5.99,1.02,0
0.000711292699403,74.4762704311599,35.26874793086489,False,5.99,1.02,0
0.00442120568046,74.45095577252222,35.21706839345739,False,-0.81,1.73,0
0.00769108987196,74.55224266031621,34.915795975117945,False,-0.81,1.73,0
0.000373784493739,74.55081943083665,34.9161647885912,False,-0.81,1.73,0
0.00280003716915,74.51326185717126,34.97318281074513,False,-0.81,1.73,0
0.00187163953704,74.54259379671629,35.17284305326463,False,-0.81,1.73,0
0.00358556882228,74.71249725162862,35.42884920135717,False,1.52,1.06,0
0.00422040407308,74.70881357712214,35.429063857415024,False,1.52,1.06,0
0.00260119986138,74.67752876124902,35.02898605278053,False,-0.81,1.73,0
0.00259443570523,74.65091158129844,34.91136410343151,False,-0.81,1.73,0
0.0041603325799,74.78777517108395,35.35076051496862,False,1.52,1.06,0
0.000803325902596,74.79457020005238,35.33624945294121,False,1.52,1.06,0
0.00188960081435,74.79391973990303,35.335751054513025,False,1.52,1.06,0
0.000667741308168,74.79113309564966,35.3317637823541,False,1.52,1.06,0
0.00239438338883,74.73796965112095,35.28149749803007,False,1.52,1.06,0
0.0182163473239999,74.68127494871129,35.36421344612726,False,5.99,1.02,0
0.0210138185636,74.70944522222307,35.44748321006657,False,1.52,1.06,0
0.00014662030325,74.70845651462263,35.448218340906486,False,1.52,1.06,0
0.0059971563513,74.62691722051434,34.93859850245871,False,-0.81,1.73,0
0.00575386236948,74.61667102111124,34.91819759608997,False,-0.81,1.73,0
