source_row_number,source_polygon_id,lake_id,canonical_lake_id,processed_sample_id,latitude,longitude,reference_area_km2,elevation_m,distance_to_nearest_settlement_km,source_centroid_latitude,source_centroid_longitude,source_area_km2,geometry_sha256,source_geometry_valid,source_validation_warning,reconciliation_status,reconciliation_reason,eligible_for_processing
40,40,PKGL-00040,PKGL-00040,40,35.03883492,74.19138381,0.002439057,3824.0,17.519842175783744,35.03883491844424,74.19138381443722,0.00243905681886,0ea3646ffe4b4366fd9ac06318b0bf4167ba368a96f795481f357ea16a71da94,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
41,41,PKGL-00041,PKGL-00041,41,35.04657285,74.14694608,0.023585798,4196.0,18.350606486939,35.04657285155684,74.14694607951557,0.023585798137000003,92e8126863c4520a9115edfb10bdfc7137ed3539bf7dd68fee6c70519cc8757f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
42,42,PKGL-00042,PKGL-00042,42,35.05089764,74.15042157,0.064902028,4200.0,18.79931181248632,35.05089764257862,74.15042156997238,0.0649020281506,30b96e54222e3685c51b07ec358557f5b48a7e9b50def998f5e1f52fdde19c87,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
43,43,PKGL-00043,PKGL-00043,43,35.04954782,74.14603749,0.001826209,4198.0,18.68830684518336,35.04954781645273,74.14603748853115,0.00182620907508,e8808c9148f95a018f3b33191be2d66d5bdcc9de23cbcac37de90394a3b94c70,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
44,44,PKGL-00044,PKGL-00044,44,34.85935138,74.28289021,0.005803908,4050.0,7.236086728588514,34.85935138172527,74.28289021264241,0.00580390839218,798a9f2c2135915abd241e7b268727b3efc748f431e2d06587a6b7253f365eab,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
45,45,PKGL-00045,PKGL-00045,45,34.86384275,74.28176518,0.007400137,4216.0,7.456155085660781,34.86384274740973,74.2817651774768,0.00740013738791,c61643ddbdb033faf1bb2ad571b0169ddac3d7898e8727dc2aa1e615b6c36b09,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
46,46,PKGL-00046,PKGL-00046,46,34.86481901,74.27045377,0.047286329,4067.0,6.7998071117052445,34.86481901258111,74.27045377990625,0.0472863292372,a0540171d49fe4df595d22c43f72cad72cf4d2bb6b5bf5cdfc07abf54cbff2b9,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
47,47,PKGL-00047,PKGL-00047,47,34.86807655,74.26972956,0.010192533,4130.0,6.699930007298888,34.86807654734261,74.26972955851087,0.0101925333695,2316261bba253ca7569a7e64544013e4e434c4d536e92807e5fbedf97537da05,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
48,48,PKGL-00048,PKGL-00048,48,34.87107546,74.27258279,0.005545481,4269.0,6.945837638436641,34.871075462828706,74.27258279376485,0.0055454808397,68ab6f30ab5f3d03176d60fbd2a90657279f30437ca7c6c1e3bedfbcc0cac5a5,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
49,49,PKGL-00049,PKGL-00049,49,34.87339806,74.27250738,0.007220898,4306.0,6.939245857855719,34.8733980565219,74.27250737993089,0.00722089800453,712061f9e9d439cad5fd3fa3c48c507a5b58f3afd5381936c9f745e1b325dc14,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
