OBJECTID_1,Id,OBJECTID,Shape_Leng,Shape_Le_1,Shape_Area,area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
1497,0,785,424.96776068,424.96776068,9700.01832768,0.00970001832768,73.55911890556027,36.37312245208936,False,-0.87,0.45,0
1498,0,786,429.797214509,429.797214509,8165.61958658,0.00816561958658,73.51065677278157,36.32333448479589,False,-0.87,0.45,0
1499,0,787,336.896711877,336.896711877,7129.63725207,0.00712963725207,73.61933468999258,36.412713746749574,False,-0.87,0.45,0
1500,0,788,130.45593375,130.45593375,1161.39965143,0.00116139965143,73.62509270538384,36.40833105479925,False,-0.87,0.45,0
1501,0,789,413.451806455,413.451806455,9188.94260923,0.00918894260923,73.6403263808933,36.405389293408,False,-0.87,0.45,0
1502,0,790,463.048061928,463.048061928,13701.0861815,0.0137010861815,73.6367448360263,36.19562444948877,False,1.01,0.65,1
1503,0,791,307.740637097,307.740637097,6642.6336367,0.0066426336367,73.63487003847347,36.19154223252056,False,1.01,0.65,1
1504,0,792,188.395246116,188.395246116,2067.3682829,0.0020673682829,73.58606617913662,36.320827907581254,False,-0.87,0.45,0
1505,0,793,97.8032261955,97.8032261955,623.530497043,0.0006235304970429999,73.58461018816331,36.31999526575817,False,-0.87,0.45,0
1506,0,794,478.468033464,478.468033464,12362.1344077,0.012362134407699999,73.61311044288769,36.15774930703026,False,1.01,0.65,1
1507,0,795,1861.72060177,1861.72060177,133866.388765,0.133866388765,73.6161546522305,36.15398020689647,True,1.01,0.65,1
1508,0,796,2059.9773989,2059.9773989,177059.567152,0.177059567152,73.63911074993008,36.145361884233374,True,1.01,0.65,1
1509,0,797,2492.95750315,2492.95750315,198116.068483,0.198116068483,73.42283661757487,36.116438940539176,True,-2.53,0.76,1
1510,0,798,1385.21256646,1385.21256646,104675.382235,0.104675382235,73.44898891363565,36.11222298710867,False,1.01,0.65,1
1511,0,799,849.689783741,849.689783741,31148.6806205,0.0311486806205,73.44878169230395,36.118937614660084,False,1.01,0.65,1
1512,0,800,1089.72204026,1089.72204026,41717.7052754,0.0417177052754,73.44732158946874,36.127477805033,False,1.01,0.65,1
1513,0,801,1024.84681646,1024.84681646,46996.4453587,0.046996445358700005,73.46682207905879,36.102913875530334,False,1.01,0.65,1
1514,0,802,2237.56015797,2237.56015797,211271.690313,0.211271690313,73.46432635140253,36.10825798047472,True,1.01,0.65,1
1515,0,803,1540.39701585,1540.39701585,138361.521071,0.138361521071,73.46037327202204,36.08581991924009,True,1.01,0.65,0
1516,0,804,576.755553146,576.755553146,18807.5197793,0.0188075197793,73.4695705316416,36.09045142876902,False,1.01,0.65,0
1517,0,805,474.94987763,474.94987763,11582.205418,0.011582205417999999,73.45790466835034,36.10256429453768,False,1.01,0.65,1
1518,0,806,1158.31546938,1158.31546938,76196.2644908,0.0761962644908,73.50573952400701,36.12055921599794,False,1.01,0.65,0
1519,0,807,1222.93102923,1222.93102923,65867.7035441,0.0658677035441,73.50015893545202,36.13332687266918,False,1.01,0.65,0
1520,0,808,507.798468254,507.798468254,16576.6635784,0.0165766635784,73.49950215581441,36.13955775238643,False,1.01,0.65,0
1521,0,809,792.075408304,792.075408304,40748.8611068,0.040748861106800004,73.52401607082892,36.136398041494424,False,1.01,0.65,0
1522,0,810,2459.08973773,2459.08973773,229170.55698,0.22917055698,73.50476817047767,36.128688673486856,True,1.01,0.65,0
1523,0,811,828.264161563,828.264161563,42425.6172718,0.042425617271800005,73.6656338166967,36.11825280107359,False,1.01,0.65,0
1524,0,812,496.251745767,496.251745767,13932.2817457,0.0139322817457,73.665344431092,36.11300166269222,False,1.01,0.65,0
1525,0,813,574.430559273,574.430559273,20109.2036029,0.0201092036029,73.66336371383821,36.11413777247096,False,1.01,0.65,0
1526,0,814,627.220064443,627.220064443,19217.2223978,0.0192172223978,73.66319346352226,36.09376787212382,False,1.01,0.65,0
1527,0,815,2186.98273392,2186.98273392,284196.472173,0.284196472173,73.64579542084819,36.08009100269492,True,1.01,0.65,0
1528,0,816,816.911704242,816.911704242,28602.2165351,0.0286022165351,73.63070176615655,36.09247834738333,False,1.01,0.65,0
1529,0,817,789.730833354,789.730833354,28000.1514023,0.028000151402300003,73.62167915475062,36.068092509095784,False,1.01,0.65,0
1530,0,818,393.489061135,393.489061135,10634.9400551,0.0106349400551,73.62553159962314,36.04683798097361,False,1.01,0.65,0
1531,0,819,891.964722167,891.964722167,37718.0926635,0.0377180926635,73.61101667832229,36.013454370531385,False,1.01,0.65,0
1532,0,820,549.359533326,549.359533326,12929.0442073,0.012929044207299999,73.6194895261213,36.017250600660944,False,1.01,0.65,0
1533,0,821,1003.73911981,1003.73911981,60789.9341679,0.060789934167899996,73.59994895967074,36.02317656835431,False,1.01,0.65,0
1534,0,822,1420.49997026,1420.49997026,96068.9753204,0.0960689753204,73.57929833353232,36.01579636270809,False,1.01,0.65,0
1535,0,823,740.972023392,740.972023392,30281.4158201,0.0302814158201,73.58991336356513,36.02231084936914,False,1.01,0.65,0
1536,0,824,310.222811409,310.222811409,7135.03295256,0.00713503295256,73.57740900078974,36.02242234427635,False,1.01,0.65,0
1537,0,825,840.313101712,840.313101712,32662.3790599,0.0326623790599,73.5706875447236,36.02660076389601,False,1.01,0.65,0
1538,0,826,1804.34539011,1804.34539011,193234.097114,0.193234097114,73.5917770305718,36.038601651750646,True,1.01,0.65,0
1539,0,827,405.78964434,405.78964434,12041.5039334,0.0120415039334,73.57982289063388,36.04307605038425,False,1.01,0.65,0
1540,0,828,562.611636763,562.611636763,18922.5312728,0.0189225312728,73.57473129415423,36.05046726305622,False,1.01,0.65,0
1541,0,829,547.046426299,547.046426299,16730.0896094,0.016730089609400003,73.57884127232009,36.04841809817687,False,1.01,0.65,0
1542,0,830,163.083986938,163.083986938,1596.04112765,0.0015960411276499998,73.58168119790072,36.04519768025227,False,1.01,0.65,0
1543,0,831,944.891235137,944.891235137,28902.7665348,0.0289027665348,73.58409545421496,36.03612005196931,False,1.01,0.65,0
1544,0,832,577.218335083,577.218335083,23067.9416964,0.0230679416964,73.51268415393918,36.04653635796064,False,1.01,0.65,0
1545,0,833,404.620487684,404.620487684,11956.2156209,0.0119562156209,73.5165249984699,36.05736334295574,False,1.01,0.65,0
1546,0,834,687.306935116,687.306935116,20468.1064341,0.0204681064341,73.5181464763925,36.055101652003756,False,1.01,0.65,0
1547,0,835,174.573016764,174.573016764,1896.00151383,0.00189600151383,73.51980772960682,36.05525582605485,False,1.01,0.65,0
1548,0,836,430.887950633,430.887950633,12033.7112751,0.0120337112751,73.48177845843043,36.05183607905332,False,1.01,0.65,0
1549,0,837,446.681209578,446.681209578,12209.028858,0.012209028858,73.47998490343775,36.03705164926454,False,1.01,0.65,0
1550,0,838,1424.08362456,1424.08362456,73155.7365372,0.0731557365372,73.55937488022134,35.74282605961464,False,6.1,1.01,0
1551,0,839,550.316803537,550.316803537,18306.3110211,0.0183063110211,73.55074509981273,35.74842357211259,False,6.1,1.01,0
1552,0,840,641.36235962,641.36235962,19924.968567,0.019924968567,73.56641636482064,35.76784875526925,False,1.01,0.65,0
1553,0,841,368.316951698,368.316951698,7341.94094746,0.00734194094746,73.56845073595342,35.78518407758722,False,1.01,0.65,0
1554,0,842,2053.44442127,2053.44442127,217860.3539,0.2178603539,73.57153719022803,35.78218205267051,True,1.01,0.65,0
1555,0,843,361.480081307,361.480081307,7410.19479808,0.00741019479808,73.565666372992,35.78892352219464,False,1.01,0.65,0
1556,0,844,375.499144923,375.499144923,7553.22336558,0.00755322336558,73.57644749617643,35.79875009192734,False,1.01,0.65,0
1557,0,845,1337.72254323,1337.72254323,50716.0700549,0.0507160700549,73.599681799224,35.816084277248756,False,1.01,0.65,0
1558,0,846,349.854430599,349.854430599,7268.13452498,0.0072681345249799995,73.59779160616395,35.84518140829998,False,1.01,0.65,0
1559,0,847,161.798114379,161.798114379,1440.71672996,0.00144071672996,73.59896059512916,35.87819397255846,False,1.01,0.65,0
1560,0,848,920.290487285,920.290487285,43075.5849109,0.043075584910899994,73.59883534635992,35.876348872946636,False,1.01,0.65,0
1561,0,849,810.594148403,810.594148403,42835.6627187,0.0428356627187,73.56668997797959,35.88599035216182,False,1.01,0.65,0
1562,0,850,2474.16053013,2474.16053013,304415.867228,0.304415867228,73.57631309535972,35.87991915165005,True,1.01,0.65,0
1563,0,851,654.472239263,654.472239263,27193.4926722,0.027193492672199997,73.54432125274592,35.87221387167394,False,1.01,0.65,0
1564,0,852,802.972088106,802.972088106,37980.270738,0.037980270738,73.52494936930968,35.86075460536969,False,1.01,0.65,0
1565,0,853,390.560611835,390.560611835,9487.39130503,0.009487391305029999,73.51884344868816,35.85908138503278,False,1.01,0.65,0
1566,0,854,609.673796314,609.673796314,7659.96496471,0.007659964964709999,73.51689239376707,35.86021774520361,False,1.01,0.65,0
1567,0,855,517.776260716,517.776260716,15894.1647246,0.0158941647246,73.50686795322976,35.85758635987565,False,1.01,0.65,0
1568,0,856,1166.50657243,1166.50657243,89099.4655697,0.0890994655697,73.50392453498112,35.851302029970334,False,1.01,0.65,0
1569,0,857,788.28360792,788.28360792,36014.0278059,0.0360140278059,73.49726918002055,35.845581996399716,False,1.01,0.65,0
1570,0,858,1231.01859327,1231.01859327,88632.6861983,0.0886326861983,73.48100719433175,35.79480756021077,False,1.01,0.65,0
1571,0,859,740.031595701,740.031595701,11709.2789458,0.0117092789458,73.48314684970948,35.805580801396886,False,1.01,0.65,0
1572,0,860,440.487404646,440.487404646,6187.20531434,0.00618720531434,73.48340361555495,35.80818620501002,False,1.01,0.65,0
1573,0,861,890.919094721,890.919094721,42425.8620143,0.0424258620143,73.46662953735519,35.815838759027045,False,1.01,0.65,0
1574,0,862,763.774495638,763.774495638,25238.1175963,0.0252381175963,73.46535677926705,35.810836405934204,False,1.01,0.65,0
1575,0,863,778.984314042,778.984314042,25329.6195273,0.0253296195273,73.46104037147616,35.81584737638151,False,1.01,0.65,0
1576,0,864,362.266509031,362.266509031,6556.93319622,0.00655693319622,73.48158170645273,35.82451175520212,False,1.01,0.65,0
1577,0,865,407.491833869,407.491833869,11598.0286491,0.011598028649100001,73.4810280407751,35.82835045690656,False,1.01,0.65,0
1578,0,866,658.149729087,658.149729087,24020.9112023,0.024020911202300002,73.46965346601402,35.83171315433007,False,1.01,0.65,0
1579,0,867,376.484068572,376.484068572,9031.0490921,0.0090310490921,73.45090381963246,35.84477623901458,False,1.01,0.65,0
1580,0,868,797.503511119,797.503511119,27875.9249116,0.0278759249116,73.48051765855992,35.83175183872728,False,1.01,0.65,0
1581,0,869,848.491892682,848.491892682,41781.2383583,0.0417812383583,73.48434186599118,35.82669863222451,False,1.01,0.65,0
1582,0,870,1151.39918174,1151.39918174,39705.0660983,0.0397050660983,73.4748849254845,35.83090300064014,False,1.01,0.65,0
1583,0,871,413.349993349,413.349993349,9469.58551149,0.00946958551149,73.45762493039135,35.83873134717813,False,1.01,0.65,0
1584,0,872,367.227041162,367.227041162,8835.45897957,0.008835458979569999,73.54084967508267,35.84350760454283,False,1.01,0.65,0
1585,0,873,501.603723648,501.603723648,16396.3078655,0.0163963078655,73.52825871256321,35.84558462592852,False,1.01,0.65,0
1586,0,874,504.916970229,504.916970229,11776.1447297,0.011776144729699999,73.50915039908448,35.873495093918635,False,1.01,0.65,0
1587,0,875,1215.86303248,1215.86303248,38505.2721969,0.038505272196899996,73.49237232278699,35.86076481852166,False,1.01,0.65,0
1588,0,876,893.18649099,893.18649099,26322.7014402,0.0263227014402,73.48629813481028,35.876756214972325,False,1.01,0.65,0
1589,0,877,872.670704075,872.670704075,49057.5522455,0.0490575522455,73.4803286470573,35.87488783468464,False,1.01,0.65,0
1590,0,878,918.657761517,918.657761517,52167.5568898,0.0521675568898,73.47059109086406,35.88471924996715,False,1.01,0.65,0
1591,0,879,453.948299405,453.948299405,14038.7688057,0.0140387688057,73.51395262247621,35.88151091693296,False,1.01,0.65,0
1592,0,880,397.980396907,397.980396907,9818.39670111,0.00981839670111,73.51010075941578,35.88214967703301,False,1.01,0.65,0
1593,0,881,426.555339047,426.555339047,10966.7999495,0.0109667999495,73.4977398087029,35.88768947666085,False,1.01,0.65,0
1594,0,882,510.342199743,510.342199743,12199.7338618,0.0121997338618,73.5028391365162,35.890258891519636,False,1.01,0.65,0
1595,0,883,679.777275245,679.777275245,11083.2192649,0.011083219264900001,73.5029330454558,35.8823598693281,False,1.01,0.65,0
1596,0,884,2118.69890247,2118.69890247,181979.607853,0.181979607853,73.56801906634762,35.90449693369531,True,1.01,0.65,0
1597,0,885,735.449254505,735.449254505,33780.5377167,0.0337805377167,73.55665991501981,35.90579860342842,False,1.01,0.65,0
1598,0,886,1060.63717282,1060.63717282,44608.2137352,0.0446082137352,73.5515559611798,35.90436473320318,False,1.01,0.65,0
1599,0,887,654.538079744,654.538079744,13925.4611808,0.0139254611808,73.5503303432393,35.886044640225066,False,1.01,0.65,0
1600,0,888,704.474330616,704.474330616,23589.643269,0.023589643269,73.54487235407841,35.89048298945423,False,1.01,0.65,0
1601,0,889,1181.68381721,1181.68381721,45196.5819962,0.045196581996200004,73.53910038607411,35.89082738743234,False,1.01,0.65,0
1602,0,890,1050.89383246,1050.89383246,72414.1078595,0.0724141078595,73.58005572788089,35.92057043303829,False,1.01,0.65,0
1603,0,891,422.158622484,422.158622484,12489.7495986,0.012489749598599999,73.6208267276299,35.918441158537355,False,1.01,0.65,0
1604,0,892,656.165124885,656.165124885,14830.9161636,0.014830916163600001,73.5851860208794,35.91337710401728,False,1.01,0.65,0
1605,0,893,933.59774105,933.59774105,32846.7696046,0.0328467696046,73.5447675914791,35.92765071615972,False,1.01,0.65,0
1606,0,894,967.264967132,967.264967132,48809.4736872,0.0488094736872,73.54267148248115,35.91764861063059,False,1.01,0.65,0
1607,0,895,385.568005297,385.568005297,8949.95851901,0.00894995851901,73.54452705421522,35.92094628932518,False,1.01,0.65,0
1608,0,896,459.232663524,459.232663524,11605.2345562,0.0116052345562,73.40480894246068,35.94225113709392,False,-2.53,0.76,0
1609,0,897,379.401446066,379.401446066,10101.0313766,0.0101010313766,73.40887752637656,35.944660375229596,False,-2.53,0.76,0
1610,0,898,544.134369302,544.134369302,8531.81788613,0.00853181788613,73.41975590715782,35.94642238951362,False,-2.53,0.76,0
1611,0,899,482.69306393,482.69306393,15302.7219855,0.015302721985500001,73.4720027575922,35.9278735165953,False,1.01,0.65,0
1612,0,900,1126.24285688,1126.24285688,78865.1566711,0.0788651566711,73.4792163642335,35.92424081911351,False,1.01,0.65,0
1613,0,901,1084.57817687,1084.57817687,73258.0737995,0.0732580737995,73.48000126874199,35.9123594337745,False,1.01,0.65,0
1614,0,902,731.232545209,731.232545209,30227.5136449,0.0302275136449,73.49646371135277,35.90733552400039,False,1.01,0.65,0
1615,0,903,350.453104028,350.453104028,6859.27634145,0.0068592763414499994,73.49899137145778,35.89629254482188,False,1.01,0.65,0
1616,0,904,362.509336454,362.509336454,8812.04085515,0.00881204085515,73.46707368011465,35.91109219846103,False,1.01,0.65,0
1617,0,905,616.374687871,616.374687871,25370.2243723,0.0253702243723,73.47119597778148,35.90933359584335,False,1.01,0.65,0
1618,0,906,1601.0006143,1601.0006143,98617.2238312,0.0986172238312,73.47037499779655,35.90279641282,False,1.01,0.65,0
1619,0,907,509.009730906,509.009730906,15106.1154585,0.0151061154585,73.5469036824723,35.87475275466162,False,1.01,0.65,0
1620,0,908,211.534205765,211.534205765,3147.94525563,0.00314794525563,73.55422988617589,35.87290118876964,False,1.01,0.65,0
1621,0,910,347.9630703,347.9630703,8164.9314415,0.0081649314415,73.37557827187968,35.9387706086521,False,-2.53,0.76,0
1622,0,911,909.48474685,909.48474685,11674.4865459,0.0116744865459,73.38432102812895,35.93396100727508,False,-2.53,0.76,0
1623,0,912,924.219560692,924.219560692,36551.895995,0.036551895995,73.39233574967203,35.934373655742725,False,-2.53,0.76,0
1624,0,913,887.660844746,887.660844746,17445.3928495,0.0174453928495,73.375606611511,35.94870067771606,False,-2.53,0.76,0
1625,0,914,486.856879994,486.856879994,14503.9096698,0.014503909669799999,73.37839629408995,35.956844383362366,False,-2.53,0.76,0
1626,0,915,2026.38533435,2026.38533435,128803.003221,0.128803003221,73.37088397659709,35.91786160036539,True,-2.53,0.76,0
1627,0,916,1105.92273549,1105.92273549,45477.7131053,0.0454777131053,73.37961623604706,35.91161050979357,False,-2.53,0.76,0
1628,0,917,225.242827673,225.242827673,3238.4221575,0.0032384221575,73.37541583211923,35.89979983251928,False,-2.53,0.76,0
1629,0,918,287.863626494,287.863626494,4808.77373604,0.0048087737360399995,73.38364615319583,35.89955027120847,False,-2.53,0.76,0
1630,0,919,973.981634895,973.981634895,47131.9746007,0.0471319746007,73.48076143667541,35.77677418313404,False,1.01,0.65,0
1631,0,920,241.753901993,241.753901993,3467.30981277,0.00346730981277,73.47731088742513,35.770588699127906,False,1.01,0.65,0
1632,0,921,279.713161149,279.713161149,3800.10929487,0.0038001092948700002,73.47923538891573,35.769364731858104,False,1.01,0.65,0
1633,0,922,199.720591618,199.720591618,2492.58698459,0.00249258698459,73.4819240377692,35.77123694533985,False,1.01,0.65,0
1634,0,923,245.656452704,245.656452704,3338.12336345,0.00333812336345,73.48445183429804,35.770440172494865,False,1.01,0.65,0
1635,0,924,334.944831888,334.944831888,6498.6107949,0.0064986107949,73.4808659805144,35.76734364096062,False,1.01,0.65,0
1636,0,925,516.553779207,516.553779207,9983.6254668,0.009983625466800001,73.48268544499047,35.76681825753865,False,1.01,0.65,0
1637,0,926,531.444305159,531.444305159,7875.63838506,0.00787563838506,73.4804988336918,35.76532363590963,False,1.01,0.65,0
1638,0,927,1920.19244908,1920.19244908,120211.48962,0.12021148961999999,73.50705648756973,35.78343648555141,True,1.01,0.65,0
1639,0,928,1183.04678596,1183.04678596,46145.0023066,0.0461450023066,73.64735141248343,36.05162267754979,False,1.01,0.65,0
1640,0,929,558.49701182,558.49701182,11883.8647864,0.0118838647864,73.63053613380164,36.03030488598354,False,1.01,0.65,0
1641,0,930,416.065811846,416.065811846,10212.3362042,0.010212336204200001,73.51639110057914,36.01491502647781,False,1.01,0.65,0
1642,0,931,536.508393864,536.508393864,16071.773069,0.016071773069,73.5352019338387,36.00992988830317,False,1.01,0.65,0
1643,0,932,3287.86304271,3287.86304271,247829.314469,0.247829314469,73.55734988467782,36.0106948185827,True,1.01,0.65,0
1644,0,933,211.235103179,211.235103179,2189.57261075,0.00218957261075,73.61431136861155,35.99967376781432,False,1.01,0.65,0
1645,0,934,262.808165747,262.808165747,4673.99843435,0.00467399843435,73.61398128319337,36.00215339201367,False,1.01,0.65,0
1646,0,935,391.188207082,391.188207082,9389.88100875,0.00938988100875,73.58609892942846,35.99460401990589,False,1.01,0.65,0
1647,0,936,394.302879121,394.302879121,10556.0777741,0.0105560777741,73.56494027981601,36.037339581804055,False,1.01,0.65,0
1648,0,937,284.678254677,284.678254677,5568.26587798,0.0055682658779800005,73.5947774905866,36.025353436936435,False,1.01,0.65,0
1649,0,938,313.431803876,313.431803876,5967.30233738,0.00596730233738,73.61249777712054,36.02166999346151,False,1.01,0.65,0
1650,0,939,154.771522271,154.771522271,1548.55726531,0.00154855726531,73.6003230421037,36.01743507479219,False,1.01,0.65,0
1651,0,940,328.050567436,328.050567436,5467.1642196,0.0054671642196000006,73.60614631699369,36.024982229965445,False,1.01,0.65,0
1652,0,941,269.852906062,269.852906062,2901.83996083,0.00290183996083,73.60407228143848,36.02396983979656,False,1.01,0.65,0
1653,0,942,113.325326934,113.325326934,841.623696973,0.000841623696973,73.52026182223828,36.04007618858904,False,1.01,0.65,0
1654,0,943,278.21651116,278.21651116,3174.29025614,0.00317429025614,73.52171648073062,36.04225896766537,False,1.01,0.65,0
1655,0,944,394.60634966,394.60634966,8112.32518865,0.00811232518865,73.55578485318644,36.06887140149208,False,1.01,0.65,0
1656,0,945,1215.74948996,1215.74948996,47687.0626189,0.0476870626189,73.54862716022318,36.06878655618749,False,1.01,0.65,0
1657,0,946,752.796474054,752.796474054,27652.9325388,0.0276529325388,73.55209606844667,36.06409926670229,False,1.01,0.65,0
1658,0,947,444.036331993,444.036331993,13439.8869034,0.0134398869034,73.5192031959942,36.07210597560483,False,1.01,0.65,0
1659,0,948,597.984666331,597.984666331,10388.3039621,0.0103883039621,73.43237106883606,36.05109853230299,False,-2.53,0.76,0
1660,0,949,285.832752259,285.832752259,4606.34503046,0.00460634503046,73.45582641472677,36.05195351007674,False,1.01,0.65,0
1661,0,950,255.970652301,255.970652301,2132.37503954,0.0021323750395400003,73.44276952856265,36.10229661946727,False,1.01,0.65,1
1662,0,951,470.900004795,470.900004795,12332.2260077,0.012332226007699999,73.4489820964186,36.104668021975385,False,1.01,0.65,1
1663,0,952,581.02710849,581.02710849,22348.2144823,0.0223482144823,73.5470632090761,36.044353987715745,False,1.01,0.65,0
1664,0,953,519.159450753,519.159450753,13246.4694935,0.0132464694935,73.55297724228883,36.04799348059184,False,1.01,0.65,0
1665,0,954,883.12844682,883.12844682,48800.8335432,0.0488008335432,73.52082764856564,35.9507941672376,False,1.01,0.65,0
1666,0,955,514.138936119,514.138936119,19094.227849,0.019094227849,73.58915363657171,35.93054529529687,False,1.01,0.65,0
1667,0,956,437.945236996,437.945236996,9754.84161414,0.00975484161414,73.58351669342231,35.93055342886307,False,1.01,0.65,0
1668,0,957,629.490058696,629.490058696,25049.4059899,0.0250494059899,73.57765852278789,35.928823708771475,False,1.01,0.65,0
1669,0,958,882.270090059,882.270090059,53367.3386834,0.0533673386834,73.58328698013376,35.94948855320612,False,1.01,0.65,0
1670,0,959,876.769930963,876.769930963,39084.7936124,0.0390847936124,73.58276707433144,35.95553807975709,False,1.01,0.65,0
1671,0,960,582.957488731,582.957488731,11372.5690804,0.0113725690804,73.54424473019183,35.73506885723303,False,6.1,1.01,0
1672,0,961,741.433058515,741.433058515,23366.6367697,0.023366636769699998,73.40078467895117,35.9232471775735,False,-2.53,0.76,0
1673,0,962,2253.79257008,2253.79257008,204127.198158,0.204127198158,73.39702235012703,35.962261733768116,True,-2.53,0.76,0
1674,0,963,647.852720608,647.852720608,20508.1072041,0.020508107204100002,73.38522589096569,35.97007217852575,False,-2.53,0.76,0
1675,0,964,504.674540427,504.674540427,13380.1939737,0.0133801939737,73.42688412627325,35.9740588788465,False,-2.53,0.76,0
1676,0,965,446.045555972,446.045555972,13056.8987315,0.0130568987315,73.43362639238451,35.96379037367596,False,-2.53,0.76,0
1677,0,966,326.992354706,326.992354706,5969.56229099,0.005969562290990001,73.44713358353975,35.96112064982532,False,1.01,0.65,0
1678,0,967,157.683521649,157.683521649,1636.09237383,0.00163609237383,73.44552151206393,35.960127557241385,False,1.01,0.65,0
1679,0,968,156.556564646,156.556564646,1346.28041772,0.0013462804177200001,73.44419613331853,35.96732094830981,False,1.01,0.65,0
1680,0,969,538.536141054,538.536141054,19711.4838084,0.0197114838084,73.39025860812689,35.97697159793619,False,-2.53,0.76,0
1681,0,970,231.225763102,231.225763102,2717.39437214,0.00271739437214,73.38692894080836,35.97529443685215,False,-2.53,0.76,0
1682,0,971,200.830856724,200.830856724,1378.73146317,0.0013787314631700002,73.50494349703999,36.07305101306735,False,1.01,0.65,0
1683,0,972,1961.00908107,1961.00908107,214031.448795,0.214031448795,73.26530644721291,35.65272553866234,True,4.27,1.28,0
1684,0,973,344.317290506,344.317290506,5674.49510061,0.00567449510061,73.26851306905559,35.6504473875006,False,4.27,1.28,0
1685,0,974,2669.14037555,2669.14037555,278113.338291,0.278113338291,73.2553621405239,35.73827051186583,True,4.27,1.28,0
1686,0,975,430.783785542,430.783785542,10707.7222398,0.010707722239799999,73.25064741546554,35.74872232691726,False,4.27,1.28,0
1687,0,976,1118.96747873,1118.96747873,67604.3780812,0.0676043780812,73.25640394878893,35.746939384986035,False,4.27,1.28,0
1688,0,977,2051.93289012,2051.93289012,144087.817236,0.144087817236,73.29721390126305,35.81709046240727,True,-2.53,0.76,0
1689,0,978,662.380084268,662.380084268,27788.6984125,0.0277886984125,73.25910453421558,35.83230578437263,False,-2.53,0.76,0
1690,0,979,569.777378239,569.777378239,15159.3361143,0.0151593361143,73.27982496772546,35.85679623422257,False,-2.53,0.76,0
1691,0,980,1181.06344501,1181.06344501,76625.3620108,0.0766253620108,73.29950427124534,35.85961222973374,False,-2.53,0.76,0
1692,0,981,877.336278983,877.336278983,47118.9905958,0.0471189905958,73.28805773265107,35.86090655004124,False,-2.53,0.76,0
1693,0,982,820.195204453,820.195204453,38995.4487144,0.0389954487144,73.28118541217962,35.86313291097576,False,-2.53,0.76,0
1694,0,983,1086.21294408,1086.21294408,56022.6322687,0.0560226322687,73.27492451185128,35.86349923403242,False,-2.53,0.76,0
1695,0,984,533.714811155,533.714811155,19302.0704622,0.0193020704622,73.26417816361158,35.86583474996333,False,-2.53,0.76,0
1696,0,985,979.660985222,979.660985222,41561.9898377,0.0415619898377,73.27267745225657,35.8780383910111,False,-2.53,0.76,0
1697,0,986,424.430315593,424.430315593,11147.9724846,0.011147972484600002,73.28765678313388,35.87935199873944,False,-2.53,0.76,0
1698,0,987,193.851544683,193.851544683,1828.22948848,0.0018282294884800002,73.28154203787969,35.87840081089959,False,-2.53,0.76,0
1699,0,988,1026.25382505,1026.25382505,61786.6734106,0.0617866734106,73.35627902716763,35.91561851870717,False,-2.53,0.76,0
1700,0,989,1256.32957536,1256.32957536,114315.262864,0.114315262864,73.34211392445768,35.924981293318844,False,-2.53,0.76,0
1701,0,990,420.66343279,420.66343279,12481.9361979,0.012481936197900001,73.34062303900566,35.92963987804472,False,-2.53,0.76,0
1702,0,991,773.259786587,773.259786587,38047.4363843,0.038047436384300005,73.3441383421813,35.932215943215276,False,-2.53,0.76,0
1703,0,992,584.741204898,584.741204898,18496.8908107,0.0184968908107,73.33183089088183,35.93358414456219,False,-2.53,0.76,0
1704,0,993,470.045076238,470.045076238,15231.4883047,0.015231488304700001,73.35484790275194,35.94110344149911,False,-2.53,0.76,0
1705,0,994,580.531507892,580.531507892,24680.0944921,0.0246800944921,73.34995985147387,35.94991628016038,False,-2.53,0.76,0
1706,0,995,1063.15054339,1063.15054339,73130.1557852,0.07313015578519999,73.34925775562817,35.95374482239165,False,-2.53,0.76,0
1707,0,996,164.125781281,164.125781281,1600.61529283,0.00160061529283,73.34118699195318,35.95096754842496,False,-2.53,0.76,0
1708,0,997,130.2211359,130.2211359,1050.97430903,0.00105097430903,73.34190715958657,35.950294130492374,False,-2.53,0.76,0
1709,0,998,200.54255643,200.54255643,2831.08030384,0.0028310803038399997,73.33825284309023,35.96581670945787,False,-2.53,0.76,0
1710,0,999,1095.65571085,1095.65571085,67319.5441355,0.0673195441355,73.28974161175736,35.93441294608107,False,-2.53,0.76,0
1711,0,1000,1283.32893037,1283.32893037,72072.6341078,0.0720726341078,73.29821936626622,35.933806196766966,False,-2.53,0.76,0
1712,0,1001,506.401412455,506.401412455,16796.267247,0.016796267247,73.30734486942073,35.9383233484389,False,-2.53,0.76,0
1713,0,1002,288.31300036,288.31300036,3131.26777093,0.00313126777093,73.31012455618134,35.94305350186865,False,-2.53,0.76,0
1714,0,1003,3305.2536372,3305.2536372,371760.635683,0.371760635683,73.29072277469682,35.94563583251568,True,-2.53,0.76,0
1715,0,1004,2038.30273604,2038.30273604,175181.904886,0.175181904886,73.28433441827562,35.95699101444682,True,-2.53,0.76,0
1716,0,1005,496.396469554,496.396469554,14642.0984508,0.0146420984508,73.30465994397034,35.951072960602346,False,-2.53,0.76,0
1717,0,1006,582.774257623,582.774257623,21271.6014409,0.0212716014409,73.31611025868557,35.957493261077005,False,-2.53,0.76,0
