lake_id,name,latitude,longitude,elevation_m,distance_to_nearest_settlement_km,reference_area_km2,updated_at
PKGL-00658,,36.11952091,71.16309924,4678.0,14.974364248417274,0.006869466,2026-09-01T06:54:27.896595+00:00
PKGL-00659,,36.05944163,71.16489093,4548.0,14.80049481786318,0.004547857,2026-09-01T06:54:27.896595+00:00
PKGL-00660,,36.03835447,71.16413833,4504.0,15.556223825884416,0.000196593,2026-09-01T06:54:27.896595+00:00
PKGL-00661,,36.03770352,71.16240941,4544.0,15.727355128095672,0.005496141,2026-09-01T06:54:27.896595+00:00
PKGL-00662,,36.02454637,71.20034025,4664.0,13.33805385102696,0.030784055,2026-09-01T06:54:27.896595+00:00
PKGL-00663,,36.01350233,71.20073132,4493.0,14.008973967939982,0.001046558,2026-09-01T06:54:27.896595+00:00
PKGL-00664,,36.06687183,71.21359612,4644.0,10.349936722732078,0.0005609,2026-09-01T06:54:27.896595+00:00
PKGL-00665,,36.06708693,71.21346581,4648.0,10.355635628315248,0.000101572,2026-09-01T06:54:27.896595+00:00
PKGL-00666,,36.06725716,71.21404217,4648.0,10.300827995878269,0.001437459,2026-09-01T06:54:27.896595+00:00
PKGL-00667,,35.93293759,71.64795238,4270.0,7.247529561962657,0.000981061,2026-09-01T06:54:27.896595+00:00
PKGL-00668,,35.93698248,71.65960559,4353.0,7.055328910670938,0.000784781,2026-09-01T06:54:27.896595+00:00
PKGL-00669,,35.93873549,71.66745399,4355.0,7.126623412066211,0.007958273,2026-09-01T06:54:27.896595+00:00
PKGL-00670,,35.94435126,71.66805592,4251.0,6.5848757788040375,0.001653584,2026-09-01T06:54:27.896595+00:00
PKGL-00671,,35.94949262,71.66757201,4158.0,6.057994979004579,0.001555108,2026-09-01T06:54:27.896595+00:00
PKGL-00672,,36.12221575,71.14899979,4735.0,16.275738002507047,0.002602171,2026-09-01T06:54:27.896595+00:00
PKGL-00673,,36.02954776,71.19851252,4702.0,13.18908093059334,0.002598649,2026-09-01T06:54:27.896595+00:00
PKGL-00674,,36.02689364,71.20053592,4690.0,13.184445985177652,0.000893288,2026-09-01T06:54:27.896595+00:00
PKGL-00675,,36.02643887,71.19569117,4649.0,13.583148502446395,0.003309957,2026-09-01T06:54:27.896595+00:00
PKGL-00676,,36.02337234,71.19669586,4641.0,13.684706640487017,0.001430717,2026-09-01T06:54:27.896595+00:00
PKGL-00677,,36.05070004,71.20601816,4769.0,11.549733905514444,0.000384847,2026-09-01T06:54:27.896595+00:00
PKGL-00678,,36.05002996,71.20758704,4746.0,11.446860456172764,0.000124249,2026-09-01T06:54:27.896595+00:00
PKGL-00679,,36.10272233,71.2299546,4441.0,8.714210393485324,0.000382246,2026-09-01T06:54:27.896595+00:00
PKGL-00680,,36.11895389,71.26458566,4420.0,6.400745847408802,0.000552312,2026-09-01T06:54:27.896595+00:00
PKGL-00681,,36.1222309,71.26426195,4447.0,6.6215291790897615,0.001494795,2026-09-01T06:54:27.896595+00:00
PKGL-00682,,36.14633197,71.26673152,4643.0,8.271262688823839,0.001101355,2026-09-01T06:54:27.896595+00:00
PKGL-00683,,36.1742967,71.32472673,4616.0,9.48114710317358,0.00984784,2026-09-01T06:54:27.896595+00:00
PKGL-00684,,36.17433365,71.32955485,4678.0,9.492192103436707,5.94e-05,2026-09-01T06:54:27.896595+00:00
PKGL-00685,,36.1743633,71.32929478,4670.0,9.494608583115056,7.23e-05,2026-09-01T06:54:27.896595+00:00
PKGL-00686,,36.18067655,71.33123995,4662.0,10.20358542249277,0.001548703,2026-09-01T06:54:27.896595+00:00
PKGL-00687,,36.18039225,71.33066337,4660.0,10.169498873673843,0.00053831,2026-09-01T06:54:27.896595+00:00
PKGL-00688,,36.18988975,71.34825519,4913.0,11.395298105675504,0.000549464,2026-09-01T06:54:27.896595+00:00
PKGL-00689,,36.19011789,71.34893132,4909.0,11.404110458629086,0.003391971,2026-09-01T06:54:27.896595+00:00
PKGL-00690,,36.15269226,71.35844227,4903.0,7.166640256673996,0.000906681,2026-09-01T06:54:27.896595+00:00
PKGL-00691,,36.23389158,71.4472672,4702.0,14.469559145983409,0.000698449,2026-09-01T06:54:27.896595+00:00
PKGL-00692,,36.1701314,71.43901196,3814.0,10.210434908967937,0.001356411,2026-09-01T06:54:27.896595+00:00
PKGL-00693,,35.91129497,71.45148214,4462.0,5.894114212878661,0.001137106,2026-09-01T06:54:27.896595+00:00
PKGL-00694,,35.91999951,71.46775956,4562.0,4.421100004099215,0.001133009,2026-09-01T06:54:27.896595+00:00
PKGL-00695,,36.08103997,71.47636836,4696.0,8.138324651896772,0.000984941,2026-09-01T06:54:27.896595+00:00
PKGL-00696,,36.08205898,71.47438035,4670.0,8.101224517988358,0.000668685,2026-09-01T06:54:27.896595+00:00
PKGL-00697,,36.09005755,71.47367931,4676.0,8.291999936110223,0.001581902,2026-09-01T06:54:27.896595+00:00
PKGL-00698,,36.0906443,71.47475881,4682.0,8.388426786518377,0.000107005,2026-09-01T06:54:27.896595+00:00
PKGL-00699,,36.08920025,71.48260186,4802.0,9.095293103138728,0.001365577,2026-09-01T06:54:27.896595+00:00
PKGL-00700,,36.1069216,71.47992354,5072.0,9.027528078726997,0.000193506,2026-09-01T06:54:27.896595+00:00
PKGL-00701,,36.10643188,71.48060335,5098.0,9.076977155716804,0.000139176,2026-09-01T06:54:27.896595+00:00
PKGL-00702,,36.19902634,71.48118556,5141.0,9.99507092540216,0.008023341,2026-09-01T06:54:27.896595+00:00
PKGL-00703,,36.19975665,71.47995741,5041.0,10.12755957352129,0.000208578,2026-09-01T06:54:27.896595+00:00
PKGL-00704,,36.19975897,71.48099149,5037.0,10.041632289285312,0.000627374,2026-09-01T06:54:27.896595+00:00
PKGL-00705,,36.34122867,71.50133031,4751.0,12.863307328097958,0.001794835,2026-09-01T06:54:27.896595+00:00
PKGL-00706,,36.34111064,71.50231864,4756.0,12.936331764870884,0.000177409,2026-09-01T06:54:27.896595+00:00
PKGL-00707,,36.31273242,71.51083963,4748.0,14.87295918140605,0.002637207,2026-09-01T06:54:27.896595+00:00
PKGL-00708,,36.17350255,71.49087872,4484.0,8.459413024319423,0.000446167,2026-09-01T06:54:27.896595+00:00
PKGL-00709,,35.8105066,71.4915483,4710.0,11.977596037755978,0.000757538,2026-09-01T06:54:27.896595+00:00
PKGL-00710,,35.85543701,71.54181384,4498.0,7.136152315290011,0.000586586,2026-09-01T06:54:27.896595+00:00
PKGL-00711,,35.85593787,71.5419997,4503.0,7.088744853301074,0.000118578,2026-09-01T06:54:27.896595+00:00
PKGL-00712,,36.45673228,71.75181535,4500.0,18.932693371914805,0.000417473,2026-09-01T06:54:27.896595+00:00
PKGL-00713,,36.41634756,71.7315339,4361.0,14.094863170179089,0.000532726,2026-09-01T06:54:27.896595+00:00
PKGL-00714,,36.41289507,71.73490768,4401.0,13.835180065406185,0.001237455,2026-09-01T06:54:27.896595+00:00
PKGL-00715,,36.48057023,71.76534317,4532.0,21.05592514457358,0.000434131,2026-09-01T06:54:27.896595+00:00
PKGL-00716,,36.48128239,71.76338002,4460.0,20.95655515061369,0.001397376,2026-09-01T06:54:27.896595+00:00
PKGL-00717,,36.45794768,71.75458955,4519.0,19.14438485584521,0.000281162,2026-09-01T06:54:27.896595+00:00
PKGL-00718,,36.45704069,71.75514869,4525.0,19.067223440192382,9.32e-05,2026-09-01T06:54:27.896595+00:00
PKGL-00719,,36.45679862,71.75602553,4535.0,19.0696228668524,0.000213217,2026-09-01T06:54:27.896595+00:00
PKGL-00720,,36.35192374,71.92113921,5107.0,18.707790615753016,0.002328521,2026-09-01T06:54:27.896595+00:00
PKGL-00721,,36.47277923,71.97499285,4153.0,19.996449631929973,0.004546792,2026-09-01T06:54:27.896595+00:00
PKGL-00722,,35.26995082,72.23922072,3805.0,7.387391238998113,0.002523665,2026-09-01T06:54:27.896595+00:00
PKGL-00723,,35.27454999,72.2302589,3942.0,7.658867708407024,0.027970358,2026-09-01T06:54:27.896595+00:00
PKGL-00724,,35.2862585,72.24656242,4175.0,9.319127927175831,0.002725366,2026-09-01T06:54:27.896595+00:00
PKGL-00725,,35.27190475,72.21725167,3922.0,7.203941484337081,0.001004998,2026-09-01T06:54:27.896595+00:00
PKGL-00726,,35.27889978,72.24313704,3915.0,8.444053857840231,0.001076922,2026-09-01T06:54:27.896595+00:00
PKGL-00727,,35.26808907,72.21712161,3852.0,6.779752411722038,0.005667528,2026-09-01T06:54:27.896595+00:00
PKGL-00728,,35.26436614,72.16422284,3898.0,7.711067038160481,0.000436269,2026-09-01T06:54:27.896595+00:00
PKGL-00729,,35.26457754,72.16280766,3903.0,7.803846906548835,0.012462224,2026-09-01T06:54:27.896595+00:00
PKGL-00730,,35.26780062,72.15917328,3873.0,8.287176644100466,0.001989905,2026-09-01T06:54:27.896595+00:00
PKGL-00731,,35.26773683,72.15664566,3841.0,8.417377437442811,0.026487602,2026-09-01T06:54:27.896595+00:00
PKGL-00732,,35.27394725,72.15362884,3600.0,9.13593538821818,0.029129207,2026-09-01T06:54:27.896595+00:00
PKGL-00733,,35.27377173,72.1633011,3821.0,8.635827071754344,0.000998058,2026-09-01T06:54:27.896595+00:00
PKGL-00734,,35.27355014,72.16292925,3822.0,8.632245683723216,0.000944079,2026-09-01T06:54:27.896595+00:00
PKGL-00735,,35.27273642,72.16375936,3825.0,8.515785943820743,0.008054028,2026-09-01T06:54:27.896595+00:00
PKGL-00736,,35.26046826,72.13823278,3705.0,8.964123925044722,0.051781307,2026-09-01T06:54:27.896595+00:00
PKGL-00737,,35.25252118,72.12763825,3740.0,8.702937981741524,0.021029176,2026-09-01T06:54:27.896595+00:00
PKGL-00738,,35.25449363,72.12383041,3702.0,9.069445012430547,0.016340055,2026-09-01T06:54:27.896595+00:00
PKGL-00739,,35.25608669,72.12358484,3706.0,9.232149857778149,0.002843367,2026-09-01T06:54:27.896595+00:00
PKGL-00740,,35.29705716,72.24726323,3799.0,10.47790011176352,0.003171348,2026-09-01T06:54:27.896595+00:00
PKGL-00741,,35.30005667,72.23330841,3598.0,10.49441881554926,0.567737188,2026-09-01T06:54:27.896595+00:00
PKGL-00742,,35.30314231,72.21981583,3435.0,10.6851568709717,0.089903636,2026-09-01T06:54:27.896595+00:00
PKGL-00743,,35.31032036,72.21467813,3418.0,11.463780158579574,0.008628913,2026-09-01T06:54:27.896595+00:00
PKGL-00744,,35.32052369,72.22563755,3569.0,11.517560553362951,0.125401652,2026-09-01T06:54:27.896595+00:00
PKGL-00745,,35.31615522,72.24119615,4121.0,12.390437476266923,0.005632558,2026-09-01T06:54:27.896595+00:00
PKGL-00746,,35.32047627,72.24209395,3925.0,12.126382833740186,0.046461896,2026-09-01T06:54:27.896595+00:00
PKGL-00747,,35.34665511,72.24241509,3781.0,9.644168849713038,0.0104075,2026-09-01T06:54:27.896595+00:00
PKGL-00748,,35.52498877,72.13285853,4035.0,11.984643513929685,0.065406756,2026-09-01T06:54:27.896595+00:00
PKGL-00749,,35.53052034,72.15925347,4202.0,10.629702537871117,0.017135037,2026-09-01T06:54:27.896595+00:00
PKGL-00750,,35.54388845,72.14122371,4258.0,12.82893602614812,0.002562931,2026-09-01T06:54:27.896595+00:00
PKGL-00751,,35.54706734,72.13507906,3938.0,13.468379993606286,0.051411121,2026-09-01T06:54:27.896595+00:00
PKGL-00752,,35.51112384,72.13958071,4065.0,10.60370396385812,0.136788376,2026-09-01T06:54:27.896595+00:00
PKGL-00753,,35.50713426,72.1224014,3849.0,11.293166432137417,0.000208753,2026-09-01T06:54:27.896595+00:00
PKGL-00754,,35.50622107,72.12342569,3848.0,11.159978266022751,0.006877285,2026-09-01T06:54:27.896595+00:00
PKGL-00755,,35.53015249,72.31027921,4207.0,9.350807058563024,0.032217816,2026-09-01T06:54:27.896595+00:00
PKGL-00756,,35.54799023,72.32476303,4146.0,7.983369430563511,0.002599358,2026-09-01T06:54:27.896595+00:00
PKGL-00757,,35.55015841,72.31524955,3997.0,8.860577262287062,0.01057182,2026-09-01T06:54:27.896595+00:00
PKGL-00758,,35.54636881,72.30891438,4144.0,9.405391258704505,0.021710981,2026-09-01T06:54:27.896595+00:00
PKGL-00759,,35.54626759,72.30068805,4125.0,10.148702898847704,0.000773469,2026-09-01T06:54:27.896595+00:00
PKGL-00760,,35.54718877,72.30140908,4109.0,10.087704840858002,0.00779469,2026-09-01T06:54:27.896595+00:00
PKGL-00761,,35.54687971,72.29288296,3955.0,10.856912926515935,0.011158961,2026-09-01T06:54:27.896595+00:00
PKGL-00762,,35.54725107,72.29058436,3964.0,10.808077257879413,0.003842568,2026-09-01T06:54:27.896595+00:00
PKGL-00763,,35.54417161,72.30169161,4143.0,10.052280992034095,0.010625168,2026-09-01T06:54:27.896595+00:00
PKGL-00764,,35.5442952,72.29956919,4160.0,10.24447462739705,0.00397979,2026-09-01T06:54:27.896595+00:00
PKGL-00765,,35.54982591,72.28645033,3937.0,10.911478678607589,0.001947895,2026-09-01T06:54:27.896595+00:00
PKGL-00766,,35.55971805,72.28500638,3861.0,11.709052090356687,0.002599,2026-09-01T06:54:27.896595+00:00
PKGL-00767,,35.55733955,72.28554305,3866.0,11.62196895803756,0.001030195,2026-09-01T06:54:27.896595+00:00
PKGL-00768,,35.56382676,72.27733733,4012.0,12.088248416039358,0.001937139,2026-09-01T06:54:27.896595+00:00
PKGL-00769,,35.56581965,72.27107623,4138.0,12.149811288052463,0.000270778,2026-09-01T06:54:27.896595+00:00
PKGL-00770,,35.56516745,72.27104086,4142.0,12.078711805399942,0.003173302,2026-09-01T06:54:27.896595+00:00
PKGL-00771,,35.56458805,72.26892823,4151.0,11.970582744882892,0.004052975,2026-09-01T06:54:27.896595+00:00
PKGL-00772,,35.5534881,72.32798258,4034.0,7.760974729343182,0.002332807,2026-09-01T06:54:27.896595+00:00
PKGL-00773,,35.57758408,72.27370894,3936.0,12.734458282389332,0.013164201,2026-09-01T06:54:27.896595+00:00
PKGL-00774,,35.57909045,72.26208542,4068.0,13.431574575926662,0.00286449,2026-09-01T06:54:27.896595+00:00
PKGL-00775,,35.59523884,72.21424206,4098.0,15.210985412023136,0.025824684,2026-09-01T06:54:27.896595+00:00
PKGL-00776,,35.6081569,72.23462907,3870.0,15.546616780289156,0.170583534,2026-09-01T06:54:27.896595+00:00
PKGL-00777,,35.61420115,72.22664428,4111.0,16.243840254427532,0.016570756,2026-09-01T06:54:27.896595+00:00
PKGL-00778,,35.62369379,72.21586103,4312.0,17.236556223000782,0.006828289,2026-09-01T06:54:27.896595+00:00
PKGL-00779,,35.62532578,72.23237893,4287.0,15.75598824182015,0.151146337,2026-09-01T06:54:27.896595+00:00
PKGL-00780,,35.61423685,72.32426465,4425.0,7.420998890160073,0.00772403,2026-09-01T06:54:27.896595+00:00
PKGL-00781,,35.61079492,72.2995577,4176.0,9.669903546243969,0.02853903,2026-09-01T06:54:27.896595+00:00
PKGL-00782,,35.61776378,72.29937299,4454.0,9.66949734855571,0.006416238,2026-09-01T06:54:27.896595+00:00
PKGL-00783,,35.6355484,72.3019563,4106.0,9.67674516229915,0.000516215,2026-09-01T06:54:27.896595+00:00
PKGL-00784,,35.63589031,72.29681282,4072.0,10.138606237764549,0.265907077,2026-09-01T06:54:27.896595+00:00
PKGL-00785,,35.65874885,72.28669028,3496.0,11.803637818015789,0.067726103,2026-09-01T06:54:27.896595+00:00
PKGL-00786,,35.67998371,72.26884172,4387.0,14.30763890308284,0.014144038,2026-09-01T06:54:27.896595+00:00
PKGL-00787,,35.68497917,72.26939855,4414.0,14.548038459497455,0.003656374,2026-09-01T06:54:27.896595+00:00
PKGL-00788,,35.68711449,72.27325515,4466.0,14.381630724626016,0.011946221,2026-09-01T06:54:27.896595+00:00
PKGL-00789,,35.54823078,72.0306093,3966.0,16.13138666636967,0.000874813,2026-09-01T06:54:27.896595+00:00
PKGL-00790,,35.54959458,72.02950978,3946.0,15.955692993782222,0.011908024,2026-09-01T06:54:27.896595+00:00
PKGL-00791,,35.55763995,72.05768933,4029.0,17.36028946424291,0.007224899,2026-09-01T06:54:27.896595+00:00
PKGL-00792,,35.57278336,72.12438897,4092.0,16.248849963482556,0.080945506,2026-09-01T06:54:27.896595+00:00
PKGL-00793,,35.58295581,72.13246773,3864.0,16.70790933224732,0.065869867,2026-09-01T06:54:27.896595+00:00
PKGL-00794,,35.58685261,72.13244582,3833.0,17.06569140266433,0.007692177,2026-09-01T06:54:27.896595+00:00
PKGL-00795,,35.61170879,72.10709992,4149.0,17.827359274926646,0.038038132,2026-09-01T06:54:27.896595+00:00
PKGL-00796,,35.61892375,72.10760157,4296.0,17.600553030492083,0.034717419,2026-09-01T06:54:27.896595+00:00
PKGL-00797,,35.56149801,71.99220446,3503.0,12.634601566866804,0.001013975,2026-09-01T06:54:27.896595+00:00
PKGL-00798,,35.57030689,72.03662634,3734.0,15.023948992211718,0.004985868,2026-09-01T06:54:27.896595+00:00
PKGL-00799,,35.57283754,72.03418678,3722.0,14.667832871110488,0.065601046,2026-09-01T06:54:27.896595+00:00
PKGL-00800,,35.58310408,72.05278692,4135.0,15.126329511493196,0.005011212,2026-09-01T06:54:27.896595+00:00
PKGL-00801,,35.58597121,72.04913371,4038.0,14.668993921458584,0.022581671,2026-09-01T06:54:27.896595+00:00
PKGL-00802,,35.59339908,72.0569487,4414.0,14.740936391411172,0.018781398,2026-09-01T06:54:27.896595+00:00
PKGL-00803,,35.64118748,72.09806384,4116.0,15.387311781023287,0.034512066,2026-09-01T06:54:27.896595+00:00
PKGL-00804,,35.64187688,72.09897179,4125.0,15.357780164988815,0.003414275,2026-09-01T06:54:27.896595+00:00
PKGL-00805,,35.64239747,72.09775701,4121.0,15.255282195006844,0.000339277,2026-09-01T06:54:27.896595+00:00
PKGL-00806,,35.64341368,72.1176333,3932.0,16.075431077151897,0.000539001,2026-09-01T06:54:27.896595+00:00
PKGL-00807,,35.64115232,72.11748813,3922.0,16.27830516760261,0.094318408,2026-09-01T06:54:27.896595+00:00
PKGL-00808,,35.83173679,71.9967167,3679.0,6.938868017216985,0.098366711,2026-09-01T06:54:27.896595+00:00
PKGL-00809,,35.81705323,71.99380389,3778.0,5.662332581279041,0.082503674,2026-09-01T06:54:27.896595+00:00
PKGL-00810,,35.77158094,72.16398728,4172.0,12.081769267390555,0.204421874,2026-09-01T06:54:27.896595+00:00
PKGL-00811,,35.78414296,72.17923947,4186.0,13.482712776702796,0.000743305,2026-09-01T06:54:27.896595+00:00
PKGL-00812,,35.78081804,72.17571474,4188.0,13.144141409471494,0.187984668,2026-09-01T06:54:27.896595+00:00
PKGL-00813,,35.79947493,72.19410652,4135.0,15.026084303095452,0.54730227,2026-09-01T06:54:27.896595+00:00
PKGL-00814,,35.79962756,72.19766282,4187.0,15.344834696150112,0.001407726,2026-09-01T06:54:27.896595+00:00
PKGL-00815,,35.82635988,72.21670416,4028.0,17.74772239586435,0.011747427,2026-09-01T06:54:27.896595+00:00
PKGL-00816,,35.8250165,72.21708162,4043.0,17.733216101535252,0.001513303,2026-09-01T06:54:27.896595+00:00
PKGL-00817,,35.82365574,72.21775516,4065.0,17.744899518371785,0.005034534,2026-09-01T06:54:27.896595+00:00
PKGL-00818,,35.9383763,72.21664835,4283.0,20.66905626208828,0.000669813,2026-09-01T06:54:27.896595+00:00
PKGL-00819,,35.9374473,72.21498033,4296.0,20.580752244571432,0.001859645,2026-09-01T06:54:27.896595+00:00
PKGL-00820,,35.93805736,72.21393305,4291.0,20.466041712552705,0.000267452,2026-09-01T06:54:27.896595+00:00
PKGL-00821,,35.93108281,72.21570523,4369.0,20.96592090644777,0.000484327,2026-09-01T06:54:27.896595+00:00
PKGL-00822,,35.93127517,72.21691749,4364.0,21.051917448311706,0.00023126,2026-09-01T06:54:27.896595+00:00
PKGL-00823,,35.9276007,72.21169852,4409.0,20.838733083791382,0.000373439,2026-09-01T06:54:27.896595+00:00
PKGL-00824,,35.92646966,72.21328918,4415.0,21.025539193100247,0.000245251,2026-09-01T06:54:27.896595+00:00
PKGL-00825,,35.92647463,72.21697648,4409.0,21.313789999022884,0.001538771,2026-09-01T06:54:27.896595+00:00
PKGL-00826,,35.92583255,72.21977581,4414.0,21.568486324005733,0.001143772,2026-09-01T06:54:27.896595+00:00
PKGL-00827,,35.92564616,72.33608962,3821.0,17.89237217308388,0.006134366,2026-09-01T06:54:27.896595+00:00
PKGL-00828,,35.91196826,72.33440196,3651.0,19.343081649319025,1.618183971,2026-09-01T06:54:27.896595+00:00
PKGL-00829,,35.92451419,72.37422582,4501.0,16.27960431502018,0.004450074,2026-09-01T06:54:27.896595+00:00
PKGL-00830,,35.88140562,72.37109367,4774.0,20.65389507438334,0.000959789,2026-09-01T06:54:27.896595+00:00
PKGL-00831,,35.88139496,72.36987851,4770.0,20.70115272429543,0.001106981,2026-09-01T06:54:27.896595+00:00
PKGL-00832,,35.90357752,72.36899323,4752.0,18.53482065687088,0.002416594,2026-09-01T06:54:27.896595+00:00
PKGL-00833,,35.81847666,72.34854239,4113.0,23.094632372017536,0.006089527,2026-09-01T06:54:27.896595+00:00
PKGL-00834,,35.81394316,72.1752182,4654.0,13.76288683640379,0.000577257,2026-09-01T06:54:27.896595+00:00
PKGL-00835,,35.81252929,72.17506379,4641.0,13.701741964085985,0.001679271,2026-09-01T06:54:27.896595+00:00
PKGL-00836,,35.80464932,71.97498703,4181.0,5.936471663042757,0.006819096,2026-09-01T06:54:27.896595+00:00
PKGL-00837,,35.73100186,72.33828601,4012.0,14.1729076325414,0.002783067,2026-09-01T06:54:27.896595+00:00
PKGL-00838,,35.73453084,72.34183023,3988.0,14.394923807148077,0.000304169,2026-09-01T06:54:27.896595+00:00
PKGL-00839,,35.73457839,72.34026904,3997.0,14.457385174668053,0.001224522,2026-09-01T06:54:27.896595+00:00
PKGL-00840,,35.73602256,72.33806631,4026.0,14.686197732281682,0.00090595,2026-09-01T06:54:27.896595+00:00
PKGL-00841,,35.73696989,72.33591428,4053.0,14.863983009566011,0.000950265,2026-09-01T06:54:27.896595+00:00
PKGL-00842,,35.73088606,72.35638504,3842.0,13.532168706388903,0.000678973,2026-09-01T06:54:27.896595+00:00
PKGL-00843,,35.72949973,72.24464571,3879.0,19.29129664670216,0.000308441,2026-09-01T06:54:27.896595+00:00
PKGL-00844,,35.72854676,72.24070614,3882.0,19.49404925585574,0.191045983,2026-09-01T06:54:27.896595+00:00
PKGL-00845,,35.7309097,72.2301627,3826.0,18.718175267723016,0.084867966,2026-09-01T06:54:27.896595+00:00
PKGL-00846,,35.74364581,72.22111562,4022.0,17.59177145726936,0.000970824,2026-09-01T06:54:27.896595+00:00
PKGL-00847,,35.74516287,72.2216069,4043.0,17.60188830698523,0.000755669,2026-09-01T06:54:27.896595+00:00
PKGL-00848,,35.68886913,72.29578874,3875.0,12.85036298265559,0.000431892,2026-09-01T06:54:27.896595+00:00
PKGL-00849,,35.68911591,72.29428417,3861.0,12.973432236628174,0.013555526,2026-09-01T06:54:27.896595+00:00
PKGL-00850,,35.69385386,72.29253623,3993.0,13.429545923750611,0.000656676,2026-09-01T06:54:27.896595+00:00
PKGL-00851,,35.6001308,71.95796997,4033.0,7.390731671456591,0.005341114,2026-09-01T06:54:27.896595+00:00
PKGL-00852,,35.28757224,72.26306702,3837.0,10.049426260209016,0.161762818,2026-09-01T06:54:27.896595+00:00
PKGL-00853,,35.27896311,72.2567856,4074.0,8.937533504670387,0.020764233,2026-09-01T06:54:27.896595+00:00
PKGL-00854,,35.28125535,72.26871771,4049.0,9.691599770494468,0.010340422,2026-09-01T06:54:27.896595+00:00
PKGL-00855,,35.27640177,72.29480405,3911.0,10.175228547493656,0.054095905,2026-09-01T06:54:27.896595+00:00
PKGL-00856,,35.25872615,72.29170781,3910.0,9.203958096013352,0.052182247,2026-09-01T06:54:27.896595+00:00
PKGL-00857,,35.2600647,72.31900195,3872.0,7.509922639020415,0.032133761,2026-09-01T06:54:27.896595+00:00
PKGL-00858,,35.22792235,72.30293302,3877.0,8.543290708375029,0.02781034,2026-09-01T06:54:27.896595+00:00
PKGL-00859,,35.22109351,72.3000457,3792.0,8.113565421533181,0.064273735,2026-09-01T06:54:27.896595+00:00
PKGL-00860,,35.22003281,72.31364622,3865.0,8.118428649192865,0.014975017,2026-09-01T06:54:27.896595+00:00
PKGL-00861,,35.20868923,72.3126227,3756.0,8.67134394300524,0.071366962,2026-09-01T06:54:27.896595+00:00
PKGL-00862,,35.22071796,72.32154081,3790.0,7.41364969951481,0.084468519,2026-09-01T06:54:27.896595+00:00
PKGL-00863,,35.19189829,72.32583242,3674.0,6.681779571715341,0.133691726,2026-09-01T06:54:27.896595+00:00
PKGL-00864,,35.20032968,72.33871735,3770.0,6.454434458473007,0.014630334,2026-09-01T06:54:27.896595+00:00
PKGL-00865,,35.22491357,72.37432492,3175.0,2.942568665911651,0.042378465,2026-09-01T06:54:27.896595+00:00
PKGL-00866,,35.21728349,72.37530553,3212.0,3.5022530092066417,0.219465134,2026-09-01T06:54:27.896595+00:00
PKGL-00867,,35.21216059,72.38910318,3597.0,3.461388424297112,0.029716954,2026-09-01T06:54:27.896595+00:00
PKGL-00868,,35.18274043,72.32092678,3678.0,6.531539382661373,0.008329871,2026-09-01T06:54:27.896595+00:00
PKGL-00869,,35.19705137,72.33213314,3646.0,6.606417748253784,0.049082543,2026-09-01T06:54:27.896595+00:00
PKGL-00870,,35.20063282,72.33120743,3636.0,6.943976142488548,0.014276159,2026-09-01T06:54:27.896595+00:00
PKGL-00871,,35.31918397,72.32300927,3891.0,10.975227096273018,0.523416602,2026-09-01T06:54:27.896595+00:00
PKGL-00872,,35.33143603,72.3226926,3893.0,12.083221068503578,0.138250127,2026-09-01T06:54:27.896595+00:00
PKGL-00873,,35.3316196,72.32614953,3886.0,11.923664658731736,0.001146221,2026-09-01T06:54:27.896595+00:00
PKGL-00874,,35.33078856,72.35042457,3863.0,10.777281462306147,0.08859842,2026-09-01T06:54:27.896595+00:00
PKGL-00875,,35.32589336,72.36539037,3785.0,9.780172063868656,0.02175485,2026-09-01T06:54:27.896595+00:00
PKGL-00876,,35.32753662,72.36437997,3787.0,9.982357532642595,0.012551145,2026-09-01T06:54:27.896595+00:00
PKGL-00877,,35.31438723,72.3767215,3828.0,8.265499860889895,0.138235138,2026-09-01T06:54:27.896595+00:00
PKGL-00878,,35.31088966,72.40759986,3805.0,7.672175126248788,0.130294735,2026-09-01T06:54:27.896595+00:00
PKGL-00879,,35.30406153,72.42956708,3993.0,6.918909297832172,0.062564827,2026-09-01T06:54:27.896595+00:00
PKGL-00880,,35.3004039,72.43742309,3884.0,6.402928485744409,0.024105671,2026-09-01T06:54:27.896595+00:00
PKGL-00881,,35.3330867,72.40713909,3973.0,10.126952415300131,0.057512892,2026-09-01T06:54:27.896595+00:00
PKGL-00882,,35.33505861,72.40683396,3977.0,10.34362199696581,0.026447066,2026-09-01T06:54:27.896595+00:00
PKGL-00883,,35.34091511,72.40932468,3944.0,11.010638657104565,0.039015449,2026-09-01T06:54:27.896595+00:00
PKGL-00884,,35.34410672,72.41338396,3859.0,11.40115527813734,0.019961614,2026-09-01T06:54:27.896595+00:00
PKGL-00885,,35.33762704,72.40639206,3967.0,10.625841084446918,0.011903903,2026-09-01T06:54:27.896595+00:00
PKGL-00886,,35.33641986,72.41020414,3968.0,10.52033750819005,0.037683828,2026-09-01T06:54:27.896595+00:00
PKGL-00887,,35.32254759,72.46972024,3712.0,9.098144839776912,0.266091367,2026-09-01T06:54:27.896595+00:00
PKGL-00888,,35.35165232,72.50966379,4055.0,8.454435065330102,0.181424881,2026-09-01T06:54:27.896595+00:00
PKGL-00889,,35.35699847,72.51485128,4062.0,7.893152419388958,0.147460459,2026-09-01T06:54:27.896595+00:00
